-0.000000,0.000401,0.475732,0.000508,-0.000000,-0.000000,-0.000000,ovf,0.000003,-0.061419,-0.000000,ovf,0.000000,ovf,-251194.359375,ovf,-0.000001,ovf
0.220000,-3.126606,0.000000,0.000156,0.003185,0.000000,-0.003645,-0.003658,-3.343988,0.055953,0.017045,49.575840,-0.000073,0.000985,0.000000,0.000000,0.000000,0.000000
0.180000,-0.057900,0.000000,0.000628,0.002606,0.000000,-0.003572,-0.002508,-0.067357,0.054968,0.012821,0.910357,-0.000008,0.000050,0.000000,0.000000,0.000000,0.000000
0.460000,0.405301,0.000000,0.001101,0.006659,0.000000,-0.003564,-0.007433,0.444901,0.054918,0.041024,-5.568789,-0.000012,0.000005,0.000000,0.000000,0.000000,0.000000
-0.560000,-1.476453,0.000000,0.001593,-0.008106,0.000000,-0.003553,0.013733,-1.681798,0.054913,-0.080811,19.744413,0.000005,0.000155,0.000000,0.000000,0.000000,0.000000
-7.810000,-10.494393,0.000000,0.002051,-0.113050,0.000000,-0.003558,0.173144,-12.211931,0.054758,-1.075088,135.871231,0.000237,-0.000336,0.000000,0.000000,0.000000,0.000000
-5.530000,0.492150,0.000000,-0.002813,-0.080047,0.000000,-0.004011,0.079202,0.494811,0.053417,-0.141393,-19.148117,0.000223,-0.000744,0.000000,0.000000,0.000000,0.000000
-0.310000,7.555963,0.000000,-0.002902,-0.004487,0.000000,-0.004234,0.001623,7.614792,0.054161,-0.002897,-294.675812,0.000148,-0.005586,0.000000,0.000000,0.000000,0.000000
-3.340000,-4.385932,0.000000,-0.002384,-0.048347,0.000000,-0.004382,0.048065,-4.454484,0.059747,-0.116854,126.578476,0.000045,0.002091,0.000000,0.000000,0.000000,0.000000
-3.400000,-0.086850,0.000000,-0.002026,-0.049215,0.000000,-0.004428,0.050719,-0.091255,0.057656,-0.154517,2.069333,0.000135,-0.000383,0.000000,0.000000,0.000000,0.000000
2.010000,7.830989,0.000000,-0.001686,0.029095,0.000000,-0.004563,-0.034207,8.116727,0.058039,0.124020,-154.661148,0.000061,-0.002592,0.000000,0.000000,0.000000,0.000000
-0.770000,-4.024057,0.000000,-0.001120,-0.011146,0.000000,-0.004624,0.011584,-4.233851,0.060631,-0.048240,70.239525,-0.000049,0.001204,0.000000,0.000000,0.000000,0.000000
4.830000,8.106014,0.000000,-0.000684,0.069914,0.000000,-0.004575,-0.085258,8.655910,0.059427,0.397293,-128.327026,-0.000067,-0.001357,0.000000,0.000000,0.000000,0.000000
-2.830000,-11.087870,0.000000,-0.000014,-0.040964,0.000000,-0.004508,0.051931,-12.066782,0.060784,-0.265447,163.088623,-0.000088,0.002373,0.000000,0.000000,0.000000,0.000000
-2.420000,0.593476,0.000000,0.000329,-0.035030,0.000000,-0.004421,0.047290,0.653977,0.058412,-0.261007,-8.185774,0.000140,-0.000865,0.000000,0.000000,0.000000,0.000000
-1.700000,1.042202,0.000000,0.000691,-0.024608,0.000000,-0.004561,0.035822,1.177513,0.059277,-0.210794,-13.824070,0.000119,-0.000830,0.000000,0.000000,0.000000,0.000000
1.240000,4.255658,0.000000,0.001087,0.017949,0.000000,-0.004680,-0.025366,4.943140,0.060108,0.157501,-54.997902,0.000025,-0.000614,0.000000,0.000000,0.000000,0.000000
-5.380000,-6.296636,0.000000,-0.002249,-0.077876,0.000000,-0.003424,0.077555,-6.347954,0.051950,-0.138453,245.651978,0.000090,0.004278,0.000000,0.000000,0.000000,0.000000
0.620000,8.685016,0.000000,-0.002336,0.008975,0.000000,-0.003513,-0.011581,8.752965,0.047672,0.020674,-338.720673,0.000134,-0.006366,0.000000,0.000000,0.000000,0.000000
-6.580000,-10.422018,0.000000,-0.001826,-0.095246,0.000000,-0.003648,0.097692,-10.582163,0.054037,-0.237508,300.702393,0.000064,0.005063,0.000000,0.000000,0.000000,0.000000
2.820000,13.606524,0.000000,-0.001668,0.040820,0.000000,-0.003711,-0.045665,13.942210,0.048974,0.139122,-316.158112,0.000140,-0.005619,0.000000,0.000000,0.000000,0.000000
-1.060000,-5.616310,0.000000,-0.001096,-0.015344,0.000000,-0.003852,0.015833,-5.825800,0.054594,-0.057404,111.008415,-0.000068,0.001957,0.000000,0.000000,0.000000,0.000000
-0.700000,0.521101,0.000000,-0.000706,-0.010133,0.000000,-0.003784,0.010892,0.544869,0.052637,-0.045357,-9.039371,0.000040,-0.000297,0.000000,0.000000,0.000000,0.000000
2.130000,4.096432,0.000000,-0.000306,0.030832,0.000000,-0.003824,-0.037603,4.372766,0.052934,0.175227,-64.827850,-0.000019,-0.000753,0.000000,0.000000,0.000000,0.000000
0.420000,-2.475230,0.000000,0.000212,0.006080,0.000000,-0.003805,-0.007440,-2.696831,0.053687,0.038032,36.449028,-0.000071,0.000794,0.000000,0.000000,0.000000,0.000000
-3.750000,-6.036086,0.000000,0.000658,-0.054281,0.000000,-0.003734,0.073478,-6.705472,0.052893,-0.405546,83.931862,0.000072,0.000491,0.000000,0.000000,0.000000,0.000000
-1.010000,3.966157,0.000000,0.000932,-0.014620,0.000000,-0.003806,0.022020,4.497046,0.052402,-0.129578,-52.795589,0.000145,-0.001351,0.000000,0.000000,0.000000,0.000000
-3.210000,-3.184506,0.000000,0.001325,-0.046465,0.000000,-0.003950,0.071890,-3.709618,0.053753,-0.446379,41.273594,0.000124,-0.000423,0.000000,0.000000,0.000000,0.000000
-3.030000,-11.782671,0.000000,-0.002134,-0.043859,0.000000,-0.003218,0.042834,-11.877522,0.047989,-0.076468,459.634155,-0.000109,0.008497,0.000000,0.000000,0.000000,0.000000
