-0.000000,-0.000000,0.475725,0.129967,-0.000000,ovf,-0.000000,ovf,-0.000003,-0.061451,-0.000000,-0.000000,0.000000,ovf,ovf,ovf,-0.000001,ovf
-0.420000,-12.086646,0.000000,-0.001265,-0.006080,0.000000,-0.002113,0.005018,-12.183675,0.037203,-0.008958,471.481659,-0.000217,0.008897,0.000000,0.000000,0.000000,0.000000
-6.730000,-9.133741,0.000000,-0.001192,-0.097417,0.000000,-0.001896,0.098524,-9.207056,0.028305,-0.175888,356.292969,0.000093,0.006254,0.000000,0.000000,0.000000,0.000000
-5.880000,1.230377,0.000000,-0.001268,-0.085113,0.000000,-0.001988,0.087680,1.248415,0.022051,-0.213167,-35.474915,0.000261,-0.001260,0.000000,0.000000,0.000000,0.000000
0.730000,9.567992,0.000000,-0.001312,0.010567,0.000000,-0.002249,-0.012768,9.804556,0.023311,0.038897,-222.331284,0.000151,-0.004102,0.000000,0.000000,0.000000,0.000000
-0.470000,-1.737003,0.000000,-0.001068,-0.006803,0.000000,-0.002400,0.006374,-1.802192,0.027414,-0.023109,34.340096,-0.000017,0.000595,0.000000,0.000000,0.000000,0.000000
1.330000,2.605505,0.000000,-0.000885,0.019252,0.000000,-0.002382,-0.023268,2.737827,0.026818,0.096891,-45.420502,-0.000011,-0.000599,0.000000,0.000000,0.000000,0.000000
-7.120000,-12.231397,0.000000,-0.000630,-0.103062,0.000000,-0.002371,0.123701,-13.068419,0.027417,-0.576433,193.744049,0.000087,0.002110,0.000000,0.000000,0.000000,0.000000
-6.490000,0.911927,0.000000,-0.000743,-0.093943,0.000000,-0.002459,0.118192,0.990553,0.025307,-0.604137,-13.387816,0.000338,-0.001892,0.000000,0.000000,0.000000,0.000000
2.120000,12.462997,0.000000,-0.000834,0.030687,0.000000,-0.002797,-0.042158,13.833904,0.027198,0.232682,-173.157898,0.000147,-0.002646,0.000000,0.000000,0.000000,0.000000
-7.260000,-5.370235,0.000000,0.000013,-0.105089,0.000000,-0.000389,0.107656,-5.413390,0.017154,-0.192191,209.486359,0.000188,0.003452,0.000000,0.000000,0.000000,0.000000
-1.150000,8.844241,0.000000,-0.000229,-0.016646,0.000000,-0.000578,0.016809,8.914235,0.013702,-0.030009,-344.961456,0.000214,-0.006619,0.000000,0.000000,0.000000,0.000000
-9.230000,-11.695821,0.000000,-0.000080,-0.133604,0.000000,-0.000792,0.139631,-11.874295,0.020321,-0.339469,337.419586,0.000152,0.005483,0.000000,0.000000,0.000000,0.000000
-3.920000,7.686238,0.000000,-0.000312,-0.056742,0.000000,-0.000944,0.060652,7.876340,0.014838,-0.184778,-178.606461,0.000313,-0.003892,0.000000,0.000000,0.000000,0.000000
1.030000,7.165138,0.000000,-0.000305,0.014909,0.000000,-0.001257,-0.016907,7.428122,0.018730,0.061299,-141.540054,0.000094,-0.002507,0.000000,0.000000,0.000000,0.000000
0.270000,-1.100102,0.000000,-0.000083,0.003908,0.000000,-0.001352,-0.004611,-1.157802,0.021237,0.019202,19.207909,-0.000035,0.000420,0.000000,0.000000,0.000000,0.000000
-0.760000,-1.490928,0.000000,0.000105,-0.011001,0.000000,-0.001317,0.013412,-1.594203,0.020817,-0.062500,23.634636,0.000006,0.000278,0.000000,0.000000,0.000000,0.000000
1.540000,3.329256,0.000000,0.000249,0.022292,0.000000,-0.001323,-0.027953,3.620197,0.020539,0.142882,-48.928787,-0.000007,-0.000540,0.000000,0.000000,0.000000,0.000000
0.280000,-1.823853,0.000000,0.000492,0.004053,0.000000,-0.001316,-0.004762,-2.026694,0.021080,0.026285,25.367970,-0.000051,0.000552,0.000000,0.000000,0.000000,0.000000
-1.760000,-4.053007,0.000000,-0.000091,-0.025476,0.000000,-0.000602,0.026046,-4.085804,0.021881,-0.046499,158.111679,-0.000007,0.002867,0.000000,0.000000,0.000000,0.000000
1.410000,4.588583,0.000000,-0.000106,0.020410,0.000000,-0.000595,-0.021006,4.624589,0.019014,0.037501,-178.961502,0.000031,-0.003292,0.000000,0.000000,0.000000,0.000000
-7.470000,-12.853823,0.000000,0.000166,-0.108128,0.000000,-0.000626,0.113248,-13.049990,0.022307,-0.275326,370.828094,0.000059,0.006283,0.000000,0.000000,0.000000,0.000000
-6.680000,1.143527,0.000000,0.000023,-0.096693,0.000000,-0.000685,0.103951,1.171190,0.016024,-0.316691,-26.558294,0.000303,-0.001371,0.000000,0.000000,0.000000,0.000000
-8.010000,-1.925179,0.000000,-0.000084,-0.115945,0.000000,-0.000989,0.128756,-1.996981,0.017395,-0.466819,38.051716,0.000310,-0.000540,0.000000,0.000000,0.000000,0.000000
-7.400000,0.882977,0.000000,-0.000251,-0.107115,0.000000,-0.001298,0.123479,0.927272,0.017935,-0.514195,-15.383428,0.000351,-0.001681,0.000000,0.000000,0.000000,0.000000
-6.610000,1.143527,0.000000,-0.000394,-0.095680,0.000000,-0.001649,0.115071,1.220457,0.019616,-0.536219,-18.093721,0.000334,-0.001790,0.000000,0.000000,0.000000,0.000000
-7.420000,-1.172477,0.000000,-0.000506,-0.107405,0.000000,-0.001983,0.135564,-1.276857,0.021406,-0.692934,17.257366,0.000342,-0.001544,0.000000,0.000000,0.000000,0.000000
-4.110000,4.791233,0.000000,-0.000657,-0.059492,0.000000,-0.002325,0.078688,5.317461,0.022950,-0.434302,-66.558228,0.000313,-0.002432,0.000000,0.000000,0.000000,0.000000
13.230000,25.099695,0.000000,-0.000674,0.191505,0.000000,-0.002638,-0.272117,28.490156,0.025382,1.601277,-334.476105,-0.000197,-0.001997,0.000000,0.000000,0.000000,0.000000
-10.670000,-6.948013,0.000000,0.000362,-0.154449,0.000000,-0.000095,0.158560,-7.003785,0.019189,-0.283066,271.031189,0.000297,0.004370,0.000000,0.000000,0.000000,0.000000
-2.000000,12.549848,0.000000,-0.000009,-0.028950,0.000000,-0.000391,0.029633,12.649273,0.014819,-0.052902,-489.499207,0.000319,-0.009420,0.000000,0.000000,0.000000,0.000000
-6.320000,-6.253211,0.000000,0.000149,-0.091482,0.000000,-0.000711,0.095822,-6.349122,0.024239,-0.232961,180.416428,0.000138,0.002803,0.000000,0.000000,0.000000,0.000000
3.320000,13.953924,0.000000,0.000104,0.048057,0.000000,-0.000849,-0.051541,14.299190,0.021435,0.157021,-324.253113,0.000131,-0.005720,0.000000,0.000000,0.000000,0.000000
4.050000,1.056677,0.000000,0.000495,0.058624,0.000000,-0.000980,-0.064599,1.094066,0.027155,0.234210,-20.847021,-0.000154,0.000249,0.000000,0.000000,0.000000,0.000000
-4.980000,-13.070949,0.000000,0.000920,-0.072086,0.000000,-0.000826,0.084356,-13.743476,0.026906,-0.351279,228.004028,-0.000032,0.003367,0.000000,0.000000,0.000000,0.000000
3.270000,11.941895,0.000000,0.000959,0.047333,0.000000,-0.000794,-0.056004,12.755582,0.023539,0.260973,-189.106140,0.000090,-0.002881,0.000000,0.000000,0.000000,0.000000
