0.475724,0.129959,-0.000000,ovf,-0.000000,ovf,0.000003,-0.000000,-0.000000,ovf,0.000000,ovf,-259390.359375,ovf,-0.000001,ovf,0.000000,-0.000000
-5.330000,3.213456,0.000000,0.000247,-0.077152,0.000000,-0.003826,0.103516,3.563208,0.050199,-0.571333,-44.600388,0.000347,-0.002395,0.000000,0.000000,0.000000,0.000000
-1.020000,6.238736,0.000000,0.000434,-0.014765,0.000000,-0.004174,0.021520,7.077094,0.052595,-0.126636,-83.085503,0.000192,-0.001911,0.000000,0.000000,0.000000,0.000000
-0.540000,5.153109,0.000000,-0.002066,-0.007817,0.000000,-0.003075,0.005992,5.193027,0.044749,-0.010697,-200.958832,0.000114,-0.003831,0.000000,0.000000,0.000000,0.000000
-1.070000,-0.767176,0.000000,-0.001980,-0.015488,0.000000,-0.003189,0.013831,-0.774440,0.048580,-0.024691,29.969120,0.000023,0.000508,0.000000,0.000000,0.000000,0.000000
-1.220000,-0.217125,0.000000,-0.001590,-0.017660,0.000000,-0.003212,0.016805,-0.221975,0.048072,-0.040856,6.307635,0.000041,0.000008,0.000000,0.000000,0.000000,0.000000
0.800000,2.923955,0.000000,-0.001218,0.011580,0.000000,-0.003253,-0.013756,2.994561,0.048064,0.041907,-67.905640,0.000019,-0.001172,0.000000,0.000000,0.000000,0.000000
4.810000,5.804485,0.000000,-0.000765,0.069625,0.000000,-0.003272,-0.078224,6.015851,0.049236,0.283611,-114.629768,-0.000098,-0.001401,0.000000,0.000000,0.000000,0.000000
-3.700000,-12.318246,0.000000,-0.000142,-0.053558,0.000000,-0.003175,0.061721,-12.953276,0.050638,-0.257021,214.894638,-0.000078,0.003376,0.000000,0.000000,0.000000,0.000000
-1.890000,2.619980,0.000000,0.000110,-0.027358,0.000000,-0.003097,0.033172,2.795696,0.047261,-0.154575,-41.447212,0.000143,-0.001209,0.000000,0.000000,0.000000,0.000000
-1.060000,1.201427,0.000000,0.000440,-0.015344,0.000000,-0.003239,0.020016,1.303213,0.048470,-0.102311,-17.613585,0.000079,-0.000608,0.000000,0.000000,0.000000,0.000000
-5.720000,-6.745362,0.000000,0.000806,-0.082797,0.000000,-0.003318,0.111814,-7.492646,0.049078,-0.617137,93.784851,0.000160,0.000108,0.000000,0.000000,0.000000,0.000000
11.070000,15.401426,0.000000,-0.002091,0.160239,0.000000,-0.003132,-0.166102,15.522815,0.046086,0.296531,-600.699036,-0.000156,-0.010572,0.000000,0.000000,0.000000,0.000000
-3.070000,-20.467686,0.000000,-0.001548,-0.044438,0.000000,-0.002976,0.043915,-20.631853,0.056659,-0.078399,798.407715,-0.000272,0.014925,0.000000,0.000000,0.000000,0.000000
-6.030000,-4.284608,0.000000,-0.001292,-0.087284,0.000000,-0.002704,0.089925,-4.351084,0.041733,-0.218625,123.640259,0.000161,0.001722,0.000000,0.000000,0.000000,0.000000
0.120000,8.902141,0.000000,-0.001184,0.001737,0.000000,-0.002866,-0.003139,9.121428,0.040011,0.009564,-206.840454,0.000164,-0.003894,0.000000,0.000000,0.000000,0.000000
-1.710000,-2.648930,0.000000,-0.000806,-0.024752,0.000000,-0.003030,0.026611,-2.748627,0.043905,-0.096482,52.374054,0.000020,0.000738,0.000000,0.000000,0.000000,0.000000
0.740000,3.546381,0.000000,-0.000517,0.010712,0.000000,-0.003049,-0.012974,3.725886,0.043167,0.054027,-61.812382,0.000035,-0.001026,0.000000,0.000000,0.000000,0.000000
1.740000,1.447503,0.000000,-0.000125,0.025187,0.000000,-0.003085,-0.030568,1.543435,0.044193,0.142442,-22.881977,-0.000054,-0.000046,0.000000,0.000000,0.000000,0.000000
4.260000,3.647707,0.000000,0.000307,0.061664,0.000000,-0.003031,-0.077810,3.964853,0.044239,0.397726,-53.586987,-0.000135,0.000061,0.000000,0.000000,0.000000,0.000000
1.960000,-3.329256,0.000000,0.000847,0.028371,0.000000,-0.002896,-0.036811,-3.699947,0.044178,0.203172,46.311939,-0.000169,0.001426,0.000000,0.000000,0.000000,0.000000
3.730000,2.562079,0.000000,0.001296,0.053992,0.000000,-0.002727,-0.074616,2.903775,0.042751,0.439078,-34.090496,-0.000147,0.000540,0.000000,0.000000,0.000000,0.000000
3.610000,-0.173700,0.000000,0.001826,0.052255,0.000000,-0.002580,-0.075859,-0.207346,0.042212,0.471023,2.306949,-0.000209,0.001317,0.000000,0.000000,0.000000,0.000000
-5.110000,-1.679103,0.000000,-0.001542,-0.073967,0.000000,-0.002581,0.074263,-1.693567,0.045564,-0.132577,65.537331,0.000169,0.000880,0.000000,0.000000,0.000000,0.000000
-4.490000,0.897452,0.000000,-0.001634,-0.064993,0.000000,-0.002750,0.064873,0.903512,0.044685,-0.115814,-34.963936,0.000192,-0.000977,0.000000,0.000000,0.000000,0.000000
0.290000,6.919062,0.000000,-0.001397,0.004198,0.000000,-0.002943,-0.005850,7.022743,0.045661,0.014223,-199.558060,0.000117,-0.003738,0.000000,0.000000,0.000000,0.000000
1.090000,1.158002,0.000000,-0.000947,0.015778,0.000000,-0.003059,-0.017976,1.184693,0.049400,0.054763,-26.864479,-0.000026,-0.000354,0.000000,0.000000,0.000000,0.000000
-4.570000,-8.192865,0.000000,-0.000469,-0.066151,0.000000,-0.003033,0.072992,-8.497133,0.049753,-0.264642,161.909653,0.000037,0.002351,0.000000,0.000000,0.000000,0.000000
-1.910000,3.850357,0.000000,-0.000245,-0.027647,0.000000,-0.003070,0.031662,4.045124,0.047403,-0.131850,-67.108528,0.000162,-0.001632,0.000000,0.000000,0.000000,0.000000
-0.070000,2.663405,0.000000,0.000091,-0.001013,0.000000,-0.003232,0.001334,2.841974,0.049035,-0.006217,-42.133305,0.000057,-0.000812,0.000000,0.000000,0.000000,0.000000
-0.440000,-0.535576,0.000000,0.000506,-0.006369,0.000000,-0.003289,0.008719,-0.586574,0.049846,-0.044567,7.927845,0.000012,0.000031,0.000000,0.000000,0.000000,0.000000
-1.640000,-1.737003,0.000000,0.000908,-0.023739,0.000000,-0.003301,0.032963,-1.932820,0.049815,-0.181934,24.192949,0.000053,-0.000034,0.000000,0.000000,0.000000,0.000000
