-0.000000,0.000000,0.951464,0.129959,-0.000000,ovf,-0.000000,ovf,0.000003,-0.061451,-0.000000,-0.000000,0.000000,ovf,-251196.359375,ovf,-0.000000,ovf
-6.310000,-4.603057,0.000000,0.000702,-0.091337,0.000000,-0.002434,0.123096,-5.113379,0.037033,-0.679404,64.003746,0.000236,-0.000625,0.000000,0.000000,0.000000,0.000000
-0.770000,8.019164,0.000000,0.000761,-0.011146,0.000000,-0.002670,0.016860,9.099181,0.037658,-0.099212,-106.824928,0.000217,-0.002290,0.000000,0.000000,0.000000,0.000000
-0.930000,-0.231600,0.000000,0.001057,-0.013462,0.000000,-0.002887,0.021841,-0.273836,0.039948,-0.135615,3.046732,0.000053,-0.000305,0.000000,0.000000,0.000000,0.000000
0.130000,1.534353,0.000000,0.001353,0.001882,0.000000,-0.002941,-0.000848,1.826749,0.040253,0.005506,-19.427181,0.000032,-0.000352,0.000000,0.000000,0.000000,0.000000
-2.700000,1.635678,0.000000,-0.001560,-0.039083,0.000000,-0.002398,0.038506,1.647799,0.037034,-0.068741,-63.766220,0.000135,-0.001393,0.000000,0.000000,0.000000,0.000000
-5.050000,-3.401632,0.000000,-0.001577,-0.073099,0.000000,-0.002533,0.073231,-3.429603,0.038427,-0.130734,132.718140,0.000133,0.002162,0.000000,0.000000,0.000000,0.000000
-1.200000,5.572885,0.000000,-0.001454,-0.017370,0.000000,-0.002666,0.016644,5.656442,0.036265,-0.040465,-160.733276,0.000152,-0.003157,0.000000,0.000000,0.000000,0.000000
5.540000,9.756167,0.000000,-0.001161,0.080192,0.000000,-0.002818,-0.087438,9.996667,0.039422,0.266383,-226.687668,-0.000048,-0.003566,0.000000,0.000000,0.000000,0.000000
-1.470000,-10.146993,0.000000,-0.000572,-0.021278,0.000000,-0.002771,0.023011,-10.522857,0.042987,-0.083428,200.509048,-0.000137,0.003578,0.000000,0.000000,0.000000,0.000000
4.090000,8.048115,0.000000,-0.000298,0.059203,0.000000,-0.002634,-0.068752,8.458755,0.039410,0.286301,-140.330597,-0.000026,-0.001889,0.000000,0.000000,0.000000,0.000000
1.810000,-3.300306,0.000000,0.000214,0.026200,0.000000,-0.002608,-0.031381,-3.528585,0.041299,0.146233,52.312565,-0.000152,0.001390,0.000000,0.000000,0.000000,0.000000
-1.060000,-4.154332,0.000000,0.000629,-0.015344,0.000000,-0.002457,0.020256,-4.522677,0.039910,-0.103539,61.126251,-0.000031,0.000875,0.000000,0.000000,0.000000,0.000000
0.580000,2.373904,0.000000,0.000926,0.008396,0.000000,-0.002426,-0.009990,2.631685,0.039035,0.055136,-32.940586,0.000023,-0.000476,0.000000,0.000000,0.000000,0.000000
-0.560000,-1.650153,0.000000,0.001298,-0.008106,0.000000,-0.002449,0.013315,-1.877452,0.039511,-0.078355,22.041401,0.000000,0.000206,0.000000,0.000000,0.000000,0.000000
-6.580000,-26.416922,0.000000,-0.001736,-0.095246,0.000000,-0.002676,0.095841,-26.628008,0.041533,-0.171098,1030.445801,-0.000245,0.019048,0.000000,0.000000,0.000000,0.000000
-3.900000,3.879307,0.000000,-0.001895,-0.056453,0.000000,-0.002432,0.055862,3.909667,0.022484,-0.099726,-151.295578,0.000226,-0.003170,0.000000,0.000000,0.000000,0.000000
-4.790000,-1.288277,0.000000,-0.001835,-0.069335,0.000000,-0.002657,0.070588,-1.308597,0.025654,-0.171613,37.185043,0.000166,0.000246,0.000000,0.000000,0.000000,0.000000
-7.620000,-4.096432,0.000000,-0.001830,-0.110300,0.000000,-0.002823,0.116584,-4.198929,0.025408,-0.355178,95.216293,0.000236,0.000842,0.000000,0.000000,0.000000,0.000000
-4.830000,4.038532,0.000000,-0.001966,-0.069914,0.000000,-0.003058,0.075511,4.186404,0.024567,-0.273773,-79.770340,0.000283,-0.002253,0.000000,0.000000,0.000000,0.000000
2.250000,10.248318,0.000000,-0.001993,0.032569,0.000000,-0.003341,-0.039935,10.773095,0.026819,0.166301,-178.725464,0.000095,-0.002930,0.000000,0.000000,0.000000,0.000000
-5.160000,-10.725994,0.000000,-0.001727,-0.074691,0.000000,-0.003437,0.088114,-11.459937,0.029749,-0.410603,169.897736,0.000021,0.002112,0.000000,0.000000,0.000000,0.000000
-3.910000,1.809378,0.000000,-0.001792,-0.056597,0.000000,-0.003458,0.069502,1.967204,0.027638,-0.355257,-26.587753,0.000225,-0.001468,0.000000,0.000000,0.000000,0.000000
-1.950000,2.837105,0.000000,-0.001816,-0.028226,0.000000,-0.003683,0.035322,3.148310,0.029106,-0.194951,-39.407146,0.000155,-0.001271,0.000000,0.000000,0.000000,0.000000
21.280001,33.625484,0.000000,-0.001771,0.308029,0.000000,-0.003838,-0.438664,38.168533,0.030377,2.581322,-448.100891,-0.000464,-0.001500,0.000000,0.000000,0.000000,0.000000
-12.370000,-9.871967,0.000000,0.001349,-0.179056,0.000000,0.000964,0.184760,-9.950939,0.015281,-0.329839,385.079590,0.000312,0.006402,0.000000,0.000000,0.000000,0.000000
