0.473771,0.000569,0.000000,-0.064653,-0.000000,ovf,0.000003,-0.000000,-0.000000,-198.274826,0.000000,ovf,ovf,ovf,-0.000001,ovf,0.000000,-0.000000
-4.080000,-5.905810,0.000000,0.000667,-0.059058,0.000000,-0.000191,0.064193,-6.053254,0.018413,-0.195567,137.265564,0.000059,0.002073,0.000000,0.000000,0.000000,0.000000
-0.370000,5.370234,0.000000,0.000675,-0.005356,0.000000,-0.000250,0.006702,5.567028,0.016340,-0.024298,-106.077606,0.000123,-0.002078,0.000000,0.000000,0.000000,0.000000
1.020000,2.012029,0.000000,0.000851,0.014765,0.000000,-0.000374,-0.016077,2.113904,0.018418,0.066947,-35.069630,-0.000004,-0.000479,0.000000,0.000000,0.000000,0.000000
3.280000,3.271356,0.000000,0.001093,0.047478,0.000000,-0.000370,-0.056017,3.493102,0.018898,0.261034,-51.786507,-0.000085,-0.000274,0.000000,0.000000,0.000000,0.000000
-0.030000,-4.791234,0.000000,0.001438,-0.000434,0.000000,-0.000285,0.002374,-5.214404,0.019171,-0.012136,70.475288,-0.000092,0.001302,0.000000,0.000000,0.000000,0.000000
-6.330000,-9.119267,0.000000,0.001652,-0.091627,0.000000,-0.000192,0.124755,-10.126001,0.017869,-0.688556,126.746353,0.000146,0.000535,0.000000,0.000000,0.000000,0.000000
3.380000,14.055249,0.000000,0.001612,0.048926,0.000000,-0.000338,-0.066995,15.952151,0.017334,0.394232,-187.279205,0.000121,-0.002481,0.000000,0.000000,0.000000,0.000000
7.160000,5.471560,0.000000,0.001989,0.103641,0.000000,-0.000459,-0.152913,6.360134,0.019815,0.949472,-70.763527,-0.000293,0.001233,0.000000,0.000000,0.000000,0.000000
1.910000,4.993884,0.000000,-0.000744,0.027647,0.000000,-0.001499,-0.028991,5.032784,0.032799,0.051755,-194.757721,0.000017,-0.003550,0.000000,0.000000,0.000000,0.000000
-2.870000,-6.919062,0.000000,-0.000591,-0.041543,0.000000,-0.001516,0.041931,-6.974999,0.036349,-0.074857,269.917267,-0.000019,0.004915,0.000000,0.000000,0.000000,0.000000
-0.710000,3.126605,0.000000,-0.000409,-0.010277,0.000000,-0.001498,0.010319,3.173058,0.031434,-0.025088,-90.165497,0.000088,-0.001784,0.000000,0.000000,0.000000,0.000000
2.600000,4.791234,0.000000,-0.000130,0.037635,0.000000,-0.001586,-0.040590,4.908668,0.033218,0.123659,-111.310547,-0.000017,-0.001770,0.000000,0.000000,0.000000,0.000000
3.740000,1.650153,0.000000,0.000297,0.054137,0.000000,-0.001569,-0.059831,1.709031,0.034988,0.216925,-32.564949,-0.000129,-0.000027,0.000000,0.000000,0.000000,0.000000
7.640000,5.645260,0.000000,0.000776,0.110589,0.000000,-0.001439,-0.126887,5.932569,0.035015,0.528386,-98.421219,-0.000231,-0.000434,0.000000,0.000000,0.000000,0.000000
6.640000,-1.447503,0.000000,0.001428,0.096114,0.000000,-0.001209,-0.114347,-1.549301,0.035449,0.532844,22.968954,-0.000338,0.001877,0.000000,0.000000,0.000000,0.000000
-4.540000,-16.183079,0.000000,0.002046,-0.065717,0.000000,-0.000870,0.085934,-17.608740,0.033572,-0.439252,237.990982,-0.000100,0.003315,0.000000,0.000000,0.000000,0.000000
-6.330000,-2.591030,0.000000,0.002203,-0.091627,0.000000,-0.000770,0.125492,-2.880105,0.030257,-0.692626,36.050041,0.000285,-0.001197,0.000000,0.000000,0.000000,0.000000
7.170000,19.541285,0.000000,0.002300,0.103786,0.000000,-0.001055,-0.143700,22.177917,0.031454,0.845607,-260.370056,0.000031,-0.002641,0.000000,0.000000,0.000000,0.000000
4.830000,-3.387156,0.000000,0.002976,0.069914,0.000000,-0.001086,-0.100693,-3.944925,0.034095,0.625226,43.891659,-0.000347,0.002527,0.000000,0.000000,0.000000,0.000000
4.450000,9.264016,0.000000,0.000000,0.064414,0.000000,0.000000,-0.064798,9.282403,0.000000,0.058522,-710.033997,0.000001,-0.013291,0.000000,0.000000,0.000000,0.000000
7.340000,4.183283,0.000000,0.000174,0.106247,0.000000,-0.000001,-0.106705,4.191410,0.013291,0.096371,-320.611298,-0.000209,-0.005786,0.000000,0.000000,0.000000,0.000000
-7.650000,-21.698063,0.000000,0.000656,-0.110734,0.000000,0.000208,0.113454,-21.832371,0.019076,-0.179052,955.700378,-0.000106,0.017623,0.000000,0.000000,0.000000,0.000000
-4.180000,5.022834,0.000000,0.000375,-0.060506,0.000000,0.000314,0.063203,5.086458,0.001454,-0.141088,-157.414001,0.000267,-0.003395,0.000000,0.000000,0.000000,0.000000
-3.740000,0.636901,0.000000,0.000263,-0.054137,0.000000,0.000047,0.057932,0.650393,0.004849,-0.165565,-15.722020,0.000169,-0.000739,0.000000,0.000000,0.000000,0.000000
-2.950000,1.143527,0.000000,0.000173,-0.042701,0.000000,-0.000122,0.047122,1.180739,0.005588,-0.162516,-23.651722,0.000150,-0.000886,0.000000,0.000000,0.000000,0.000000
