0.475725,0.129959,0.000000,ovf,-0.000000,ovf,-0.000003,-0.061419,-0.000000,-198.399826,0.000000,ovf,-259386.359375,ovf,-0.000001,ovf,0.000000,-0.000000
3.220000,3.937207,0.000000,0.000694,0.046610,0.000000,-0.002174,-0.061409,4.367722,0.033700,0.338937,-54.670433,-0.000084,-0.000117,0.000000,0.000000,0.000000,0.000000
0.290000,-4.241182,0.000000,0.001119,0.004198,0.000000,-0.002090,-0.004359,-4.818039,0.033816,0.025652,56.564075,-0.000103,0.001141,0.000000,0.000000,0.000000,0.000000
2.370000,3.010805,0.000000,0.001429,0.034306,0.000000,-0.001987,-0.049456,3.497519,0.032676,0.307086,-38.913761,-0.000067,0.000092,0.000000,0.000000,0.000000,0.000000
-2.900000,-7.628338,0.000000,0.001834,-0.041978,0.000000,-0.001920,0.070229,-9.112309,0.032584,-0.456212,96.907928,0.000018,0.000601,0.000000,0.000000,0.000000,0.000000
-2.690000,1.606728,0.000000,-0.001286,-0.038938,0.000000,-0.002071,0.038633,1.618671,0.034535,-0.068968,-62.639019,0.000135,-0.001374,0.000000,0.000000,0.000000,0.000000
-2.250000,0.636901,0.000000,-0.001309,-0.032569,0.000000,-0.002206,0.032007,0.641100,0.035909,-0.057140,-24.809189,0.000098,-0.000622,0.000000,0.000000,0.000000,0.000000
-3.940000,-2.446280,0.000000,-0.001066,-0.057032,0.000000,-0.002304,0.058526,-2.484651,0.036530,-0.142287,70.603760,0.000111,0.000953,0.000000,0.000000,0.000000,0.000000
0.640000,6.629562,0.000000,-0.000910,0.009264,0.000000,-0.002416,-0.010935,6.792617,0.035577,0.033314,-154.031601,0.000099,-0.002828,0.000000,0.000000,0.000000,0.000000
-1.300000,-2.808155,0.000000,-0.000554,-0.018818,0.000000,-0.002514,0.020296,-2.913482,0.038405,-0.073585,55.515297,-0.000000,0.000857,0.000000,0.000000,0.000000,0.000000
0.070000,1.983078,0.000000,-0.000290,0.001013,0.000000,-0.002514,-0.001505,2.082646,0.037548,0.006269,-34.551064,0.000035,-0.000639,0.000000,0.000000,0.000000,0.000000
-0.340000,-0.593476,0.000000,0.000032,-0.004922,0.000000,-0.002549,0.005982,-0.636599,0.038187,-0.027876,9.437807,0.000004,0.000104,0.000000,0.000000,0.000000,0.000000
-3.550000,-4.646483,0.000000,0.000335,-0.051386,0.000000,-0.002553,0.065591,-5.057803,0.038082,-0.335269,68.358742,0.000082,0.000387,0.000000,0.000000,0.000000,0.000000
-0.340000,4.646483,0.000000,0.000504,-0.004922,0.000000,-0.002635,0.007256,5.154906,0.037695,-0.040046,-64.523552,0.000117,-0.001331,0.000000,0.000000,0.000000,0.000000
1.570000,2.764730,0.000000,0.000810,0.022726,0.000000,-0.002752,-0.031032,3.134475,0.039026,0.182607,-36.798931,-0.000025,-0.000200,0.000000,0.000000,0.000000,0.000000
-2.770000,-6.282161,0.000000,0.001201,-0.040096,0.000000,-0.002727,0.062122,-7.310872,0.039226,-0.385727,81.341522,0.000030,0.000497,0.000000,0.000000,0.000000,0.000000
-0.420000,7.874414,0.000000,-0.001353,-0.006080,0.000000,-0.002180,0.004925,7.936159,0.036368,-0.008792,-307.112000,0.000164,-0.005840,0.000000,0.000000,0.000000,0.000000
-2.070000,-2.388379,0.000000,-0.001283,-0.029963,0.000000,-0.002343,0.029366,-2.408404,0.042208,-0.052425,93.199974,0.000034,0.001634,0.000000,0.000000,0.000000,0.000000
-5.720000,-5.283384,0.000000,-0.000993,-0.082797,0.000000,-0.002377,0.085546,-5.365026,0.040575,-0.207978,152.452408,0.000130,0.002321,0.000000,0.000000,0.000000,0.000000
1.500000,10.450969,0.000000,-0.000881,0.021713,0.000000,-0.002507,-0.024284,10.708719,0.038253,0.073982,-242.834396,0.000137,-0.004402,0.000000,0.000000,0.000000,0.000000
-0.550000,-2.967380,0.000000,-0.000450,-0.007961,0.000000,-0.002644,0.008347,-3.078817,0.042656,-0.030264,58.665688,-0.000036,0.001037,0.000000,0.000000,0.000000,0.000000
-1.650000,-1.592253,0.000000,-0.000114,-0.023884,0.000000,-0.002608,0.027465,-1.676423,0.041619,-0.114371,27.811829,0.000043,0.000215,0.000000,0.000000,0.000000,0.000000
0.690000,3.387156,0.000000,0.000172,0.009988,0.000000,-0.002650,-0.011854,3.615642,0.041403,0.055238,-53.603210,0.000036,-0.000866,0.000000,0.000000,0.000000,0.000000
-2.120000,-4.067482,0.000000,0.000559,-0.030687,0.000000,-0.002687,0.039625,-4.428335,0.042269,-0.202543,59.851181,0.000023,0.000587,0.000000,0.000000,0.000000,0.000000
-6.680000,-6.600612,0.000000,0.000830,-0.096693,0.000000,-0.002710,0.130430,-7.331377,0.041682,-0.719883,91.766251,0.000214,-0.000211,0.000000,0.000000,0.000000,0.000000
-2.610000,5.891335,0.000000,0.000913,-0.037780,0.000000,-0.002924,0.054787,6.683314,0.041893,-0.322395,-78.462509,0.000274,-0.002357,0.000000,0.000000,0.000000,0.000000
-4.350000,-5.268909,0.000000,-0.001714,-0.062966,0.000000,-0.002640,0.062812,-5.311793,0.040914,-0.112133,205.554794,0.000069,0.003593,0.000000,0.000000,0.000000,0.000000
-10.250000,-8.540265,0.000000,-0.001786,-0.148369,0.000000,-0.002709,0.150086,-8.609065,0.037321,-0.267937,333.152008,0.000243,0.005577,0.000000,0.000000,0.000000,0.000000
-5.710000,6.571661,0.000000,-0.001919,-0.082652,0.000000,-0.002952,0.084426,6.670599,0.031744,-0.205256,-189.551544,0.000354,-0.004155,0.000000,0.000000,0.000000,0.000000
-2.490000,4.660958,0.000000,-0.001852,-0.036043,0.000000,-0.003306,0.036749,4.775290,0.035899,-0.111956,-108.286049,0.000189,-0.002346,0.000000,0.000000,0.000000,0.000000
1.680000,6.036086,0.000000,-0.001654,0.024318,0.000000,-0.003495,-0.028862,6.256747,0.038244,0.104644,-119.219933,0.000040,-0.001970,0.000000,0.000000,0.000000,0.000000
-2.180000,-5.587360,0.000000,-0.001284,-0.031556,0.000000,-0.003535,0.034978,-5.876085,0.040215,-0.145657,97.484161,-0.000017,0.001456,0.000000,0.000000,0.000000,0.000000
5.780000,11.522120,0.000000,-0.001092,0.083666,0.000000,-0.003519,-0.102357,12.306888,0.038759,0.476972,-182.454086,-0.000044,-0.002167,0.000000,0.000000,0.000000,0.000000
1.550000,-6.122936,0.000000,-0.000566,0.022436,0.000000,-0.003475,-0.029171,-6.663787,0.040926,0.149108,90.064430,-0.000205,0.002113,0.000000,0.000000,0.000000,0.000000
-1.340000,-4.183282,0.000000,-0.000226,-0.019397,0.000000,-0.003270,0.025640,-4.646968,0.038814,-0.141512,58.165726,-0.000018,0.000715,0.000000,0.000000,0.000000,0.000000
0.300000,2.373904,0.000000,-0.000009,0.004343,0.000000,-0.003252,-0.006161,2.691491,0.038099,0.036257,-31.598267,0.000034,-0.000502,0.000000,0.000000,0.000000,0.000000
-0.180000,-0.694801,0.000000,0.000276,-0.002606,0.000000,-0.003286,0.004335,-0.811775,0.038600,-0.026915,9.031898,-0.000004,0.000099,0.000000,0.000000,0.000000,0.000000
-3.700000,-6.354536,0.000000,-0.000332,-0.053558,0.000000,-0.001005,0.054569,-6.405809,0.028974,-0.097417,247.890854,0.000026,0.004430,0.000000,0.000000,0.000000,0.000000
-5.330000,-2.359429,0.000000,-0.000407,-0.077152,0.000000,-0.001032,0.078579,-2.378808,0.024543,-0.140282,92.054703,0.000167,0.001355,0.000000,0.000000,0.000000,0.000000
-7.630000,-3.329256,0.000000,-0.000400,-0.110444,0.000000,-0.001199,0.115077,-3.380638,0.023188,-0.279773,96.064095,0.000247,0.001060,0.000000,0.000000,0.000000,0.000000
-3.190000,6.426911,0.000000,-0.000505,-0.046175,0.000000,-0.001446,0.049086,6.585474,0.022128,-0.149544,-149.334335,0.000257,-0.003234,0.000000,0.000000,0.000000,0.000000
-1.400000,2.591030,0.000000,-0.000413,-0.020265,0.000000,-0.001703,0.022061,2.685217,0.025362,-0.079985,-51.165802,0.000110,-0.001179,0.000000,0.000000,0.000000,0.000000
14.020000,22.320488,0.000000,-0.000246,0.202940,0.000000,-0.001813,-0.234777,23.464169,0.026542,0.977666,-389.270172,-0.000191,-0.004724,0.000000,0.000000,0.000000,0.000000
2.860000,-16.154129,0.000000,0.000588,0.041399,0.000000,-0.001622,-0.049285,-17.259796,0.031266,0.229661,255.882751,-0.000460,0.005475,0.000000,0.000000,0.000000,0.000000
0.190000,-3.864831,0.000000,0.000946,0.002750,0.000000,-0.001162,-0.002288,-4.206841,0.025791,0.011695,56.857578,-0.000085,0.001098,0.000000,0.000000,0.000000,0.000000
-2.440000,-3.806932,0.000000,0.001198,-0.035319,0.000000,-0.001077,0.048839,-4.228880,0.024692,-0.269556,52.932556,0.000052,0.000271,0.000000,0.000000,0.000000,0.000000
3.010000,7.888889,0.000000,0.001346,0.043570,0.000000,-0.001129,-0.059787,8.952012,0.024421,0.351817,-105.097145,0.000008,-0.001039,0.000000,0.000000,0.000000,0.000000
-1.330000,5.355760,0.000000,-0.001384,-0.019252,0.000000,-0.002128,0.018372,5.397566,0.032865,-0.032798,-208.874023,0.000152,-0.004042,0.000000,0.000000,0.000000,0.000000
-7.850000,-9.437716,0.000000,-0.001357,-0.113629,0.000000,-0.002279,0.114954,-9.513663,0.036907,-0.205220,368.157990,0.000131,0.006423,0.000000,0.000000,0.000000,0.000000
-11.910000,-5.876861,0.000000,-0.001398,-0.172398,0.000000,-0.002410,0.178820,-5.967133,0.030484,-0.434744,169.561829,0.000370,0.002023,0.000000,0.000000,0.000000,0.000000
-9.180000,3.951682,0.000000,-0.001639,-0.132881,0.000000,-0.002780,0.141058,4.048713,0.028461,-0.429741,-91.809944,0.000458,-0.002905,0.000000,0.000000,0.000000,0.000000
-4.160000,7.266463,0.000000,-0.001769,-0.060216,0.000000,-0.003238,0.064952,7.532826,0.031365,-0.235491,-143.535141,0.000317,-0.003349,0.000000,0.000000,0.000000,0.000000
2.610000,9.799592,0.000000,-0.001690,0.037780,0.000000,-0.003555,-0.045607,10.300783,0.034715,0.189918,-170.889816,0.000071,-0.002716,0.000000,0.000000,0.000000,0.000000
-5.340000,-11.507646,0.000000,-0.001331,-0.077297,0.000000,-0.003627,0.091740,-12.295644,0.037431,-0.427498,182.287399,0.000015,0.002300,0.000000,0.000000,0.000000,0.000000
6.590000,17.268705,0.000000,-0.001322,0.095390,0.000000,-0.003642,-0.122647,18.784346,0.035130,0.626908,-253.879868,0.000024,-0.003116,0.000000,0.000000,0.000000,0.000000
0.080000,-9.423242,0.000000,-0.000816,0.001158,0.000000,-0.003666,-0.002640,-10.463626,0.038246,0.014571,130.972382,-0.000205,0.002525,0.000000,0.000000,0.000000,0.000000
7.720000,11.058919,0.000000,-0.000591,0.111747,0.000000,-0.003460,-0.159067,12.550875,0.035721,0.936032,-147.348022,-0.000192,-0.000263,0.000000,0.000000,0.000000,0.000000
-8.380000,-23.304790,0.000000,-0.000051,-0.121301,0.000000,-0.003268,0.182393,-27.107347,0.035984,-1.132518,301.599182,-0.000020,0.002648,0.000000,0.000000,0.000000,0.000000
-4.220000,0.535577,0.000000,-0.000159,-0.061085,0.000000,-0.000617,0.062430,0.539332,0.019691,-0.111453,-20.870985,0.000179,-0.000702,0.000000,0.000000,0.000000,0.000000
-2.600000,2.344954,0.000000,-0.000276,-0.037635,0.000000,-0.000797,0.038252,2.363089,0.020393,-0.068288,-91.446388,0.000148,-0.001915,0.000000,0.000000,0.000000,0.000000
-1.750000,1.230377,0.000000,-0.000167,-0.025331,0.000000,-0.000944,0.026316,1.248308,0.022308,-0.063978,-35.471870,0.000095,-0.000841,0.000000,0.000000,0.000000,0.000000
1.830000,5.182059,0.000000,-0.000019,0.026489,0.000000,-0.001039,-0.028492,5.309618,0.023149,0.086801,-120.402649,0.000023,-0.002043,0.000000,0.000000,0.000000,0.000000
-0.830000,-3.850357,0.000000,0.000289,-0.012014,0.000000,-0.001062,0.013672,-3.993555,0.025192,-0.049571,76.095673,-0.000039,0.001311,0.000000,0.000000,0.000000,0.000000
-1.450000,-0.897452,0.000000,0.000481,-0.020989,0.000000,-0.001024,0.024807,-0.945077,0.023882,-0.103304,15.678803,0.000049,0.000015,0.000000,0.000000,0.000000,0.000000
4.620000,8.786341,0.000000,0.000649,0.066875,0.000000,-0.001073,-0.079978,9.384597,0.023867,0.372686,-139.130051,-0.000039,-0.001626,0.000000,0.000000,0.000000,0.000000
-1.940000,-9.495617,0.000000,0.001081,-0.028082,0.000000,-0.001034,0.036982,-10.332513,0.025493,-0.189034,139.649094,-0.000096,0.002136,0.000000,0.000000,0.000000,0.000000
-5.890000,-5.717635,0.000000,0.001240,-0.085258,0.000000,-0.000939,0.115686,-6.349933,0.023357,-0.638505,79.481598,0.000193,-0.000226,0.000000,0.000000,0.000000,0.000000
-1.920000,5.746585,0.000000,0.001242,-0.027792,0.000000,-0.001131,0.041111,6.520328,0.023583,-0.241921,-76.549042,0.000234,-0.002103,0.000000,0.000000,0.000000,0.000000
3.770000,8.236290,0.000000,0.001418,0.054571,0.000000,-0.001366,-0.079956,9.575547,0.025687,0.496464,-106.538551,-0.000035,-0.000670,0.000000,0.000000,0.000000,0.000000
-6.540000,-14.981651,0.000000,-0.000752,-0.094667,0.000000,-0.001487,0.096236,-15.101594,0.031991,-0.171804,584.398682,-0.000026,0.010602,0.000000,0.000000,0.000000,0.000000
-0.290000,9.046891,0.000000,-0.000931,-0.004198,0.000000,-0.001462,0.003345,9.118331,0.021389,-0.005971,-352.859528,0.000182,-0.006717,0.000000,0.000000,0.000000,0.000000
-4.510000,-6.108461,0.000000,-0.000684,-0.065282,0.000000,-0.001644,0.067552,-6.202232,0.028106,-0.164232,176.242432,0.000065,0.002905,0.000000,0.000000,0.000000,0.000000
-1.110000,4.921509,0.000000,-0.000642,-0.016067,0.000000,-0.001709,0.016579,5.042603,0.025201,-0.050509,-114.347725,0.000140,-0.002307,0.000000,0.000000,0.000000,0.000000
0.560000,2.417329,0.000000,-0.000450,0.008106,0.000000,-0.001849,-0.009509,2.505015,0.027508,0.034474,-47.732109,0.000021,-0.000806,0.000000,0.000000,0.000000,0.000000
0.820000,0.376351,0.000000,-0.000189,0.011870,0.000000,-0.001870,-0.013933,0.394008,0.028314,0.058022,-6.536592,-0.000030,0.000035,0.000000,0.000000,0.000000,0.000000
-3.230000,-5.862385,0.000000,0.000082,-0.046754,0.000000,-0.001840,0.056561,-6.264728,0.028280,-0.263568,92.876869,0.000034,0.001046,0.000000,0.000000,0.000000,0.000000
-1.140000,3.025280,0.000000,0.000178,-0.016502,0.000000,-0.001874,0.021153,3.289047,0.027234,-0.108122,-44.453125,0.000119,-0.001136,0.000000,0.000000,0.000000,0.000000
-3.580000,-3.531906,0.000000,0.000365,-0.051821,0.000000,-0.001994,0.069795,-3.923368,0.028370,-0.385216,49.108479,0.000114,-0.000110,0.000000,0.000000,0.000000,0.000000
-0.860000,-9.220592,0.000000,-0.000700,-0.012449,0.000000,-0.001289,0.012091,-9.294555,0.025673,-0.021585,359.679016,-0.000143,0.006752,0.000000,0.000000,0.000000,0.000000
-6.430000,-8.062590,0.000000,-0.000672,-0.093074,0.000000,-0.001145,0.094611,-8.127169,0.018921,-0.168902,314.503632,0.000102,0.005486,0.000000,0.000000,0.000000,0.000000
-5.660000,1.114577,0.000000,-0.000810,-0.081929,0.000000,-0.001247,0.084829,1.131117,0.013435,-0.206234,-32.141788,0.000251,-0.001177,0.000000,0.000000,0.000000,0.000000
-5.960000,-0.434251,0.000000,-0.000918,-0.086271,0.000000,-0.001498,0.091738,-0.445538,0.014612,-0.279485,10.103157,0.000239,-0.000563,0.000000,0.000000,0.000000,0.000000
-4.910000,1.519878,0.000000,-0.001046,-0.071072,0.000000,-0.001737,0.077821,1.575282,0.015174,-0.282147,-30.016407,0.000240,-0.001331,0.000000,0.000000,0.000000,0.000000
-2.620000,3.314781,0.000000,-0.001135,-0.037925,0.000000,-0.001977,0.042509,3.484189,0.016505,-0.177019,-57.802631,0.000181,-0.001571,0.000000,0.000000,0.000000,0.000000
-3.030000,-0.593476,0.000000,-0.001133,-0.043859,0.000000,-0.002158,0.051598,-0.634800,0.018075,-0.240440,9.411139,0.000127,-0.000469,0.000000,0.000000,0.000000,0.000000
1.160000,6.065036,0.000000,-0.001158,0.016791,0.000000,-0.002285,-0.022762,6.597225,0.018545,0.116346,-89.164803,0.000063,-0.001373,0.000000,0.000000,0.000000,0.000000
1.370000,0.303975,0.000000,-0.001012,0.019831,0.000000,-0.002348,-0.027876,0.336459,0.019918,0.153856,-4.211429,-0.000069,0.000339,0.000000,0.000000,0.000000,0.000000
5.030000,5.297860,0.000000,-0.000865,0.072809,0.000000,-0.002279,-0.104321,6.012795,0.019579,0.613876,-70.590576,-0.000168,0.000323,0.000000,0.000000,0.000000,0.000000
2.410000,-21.466463,0.000000,0.001232,0.034885,0.000000,0.001014,-0.034431,-21.637457,0.008267,0.061467,837.322327,-0.000503,0.016020,0.000000,0.000000,0.000000,0.000000
-0.620000,-4.385933,0.000000,0.001348,-0.008975,0.000000,0.001517,0.010569,-4.420677,-0.007753,-0.018868,171.070557,-0.000054,0.003159,0.000000,0.000000,0.000000,0.000000
-1.860000,-1.794903,0.000000,0.001241,-0.026924,0.000000,0.001571,0.029453,-1.821911,-0.010912,-0.071606,51.771370,0.000045,0.000781,0.000000,0.000000,0.000000,0.000000
-5.090000,-4.675434,0.000000,0.001086,-0.073678,0.000000,0.001526,0.080356,-4.791081,-0.011693,-0.244809,108.644135,0.000127,0.001394,0.000000,0.000000,0.000000,0.000000
0.420000,7.975739,0.000000,0.000792,0.006080,0.000000,0.001399,-0.005876,8.270018,-0.013086,0.021305,-157.582062,0.000140,-0.002929,0.000000,0.000000,0.000000,0.000000
2.640000,3.213456,0.000000,0.000747,0.038214,0.000000,0.001259,-0.043292,3.378726,-0.010157,0.180279,-56.053009,-0.000053,-0.000568,0.000000,0.000000,0.000000,0.000000
4.130000,2.156779,0.000000,0.000803,0.059782,0.000000,0.001312,-0.071225,2.304430,-0.009589,0.331900,-34.164013,-0.000149,0.000252,0.000000,0.000000,0.000000,0.000000
-3.360000,-10.841794,0.000000,0.000929,-0.048636,0.000000,0.001461,0.062857,-11.794307,-0.009841,-0.321293,159.405991,-0.000053,0.002149,0.000000,0.000000,0.000000,0.000000
4.670000,11.623446,0.000000,0.000744,0.067598,0.000000,0.001514,-0.089414,12.904090,-0.011990,0.493500,-161.519470,0.000003,-0.001727,0.000000,0.000000,0.000000,0.000000
1.170000,-5.066259,0.000000,0.000902,0.016936,0.000000,0.001512,-0.022703,-5.750714,-0.010262,0.133593,67.513733,-0.000170,0.001643,0.000000,0.000000,0.000000,0.000000
4.180000,4.356982,0.000000,0.000920,0.060506,0.000000,0.001682,-0.089633,5.067596,-0.011905,0.556549,-56.382603,-0.000146,0.000435,0.000000,0.000000,0.000000,0.000000
-3.540000,-4.632008,0.000000,0.001591,-0.051242,0.000000,0.001536,0.054104,-4.668948,0.001007,-0.096588,180.678085,0.000058,0.003159,0.000000,0.000000,0.000000,0.000000
-2.170000,1.983078,0.000000,0.001457,-0.031411,0.000000,0.001478,0.033653,1.998836,-0.002152,-0.060078,-77.350609,0.000129,-0.001633,0.000000,0.000000,0.000000,0.000000
-1.530000,0.926402,0.000000,0.001392,-0.022147,0.000000,0.001349,0.024615,0.940376,-0.000519,-0.059845,-26.721699,0.000084,-0.000665,0.000000,0.000000,0.000000,0.000000
-2.020000,-0.709276,0.000000,0.001367,-0.029240,0.000000,0.001265,0.032896,-0.727079,0.000145,-0.100219,16.487471,0.000075,0.000042,0.000000,0.000000,0.000000,0.000000
2.940000,7.179613,0.000000,0.001329,0.042557,0.000000,0.001190,-0.045816,7.443763,0.000103,0.166112,-141.838058,0.000017,-0.002236,0.000000,0.000000,0.000000,0.000000
0.380000,-3.705607,0.000000,0.001519,0.005501,0.000000,0.001173,-0.004601,-3.896314,0.002339,0.019159,64.639778,-0.000086,0.001280,0.000000,0.000000,0.000000,0.000000
-1.440000,-2.634455,0.000000,0.001607,-0.020844,0.000000,0.001260,0.027113,-2.815071,0.001060,-0.126346,41.734455,0.000020,0.000446,0.000000,0.000000,0.000000,0.000000
-3.980000,-3.676656,0.000000,0.001629,-0.057611,0.000000,0.001239,0.075126,-4.000594,0.000613,-0.384004,54.070038,0.000127,-0.000016,0.000000,0.000000,0.000000,0.000000
-1.860000,3.068706,0.000000,0.001554,-0.026924,0.000000,0.001112,0.038088,3.405704,0.000629,-0.210216,-42.628933,0.000167,-0.001376,0.000000,0.000000,0.000000,0.000000
-2.830000,-1.404077,0.000000,0.001580,-0.040964,0.000000,0.000945,0.060240,-1.595126,0.002005,-0.354485,18.726870,0.000132,-0.000602,0.000000,0.000000,0.000000,0.000000
2.480000,7.686239,0.000000,0.001574,0.035898,0.000000,0.000812,-0.051632,8.937766,0.002607,0.320596,-99.442520,0.000029,-0.001015,0.000000,0.000000,0.000000,0.000000
0.070000,-3.488481,0.000000,0.001801,0.001013,0.000000,0.000783,0.001263,-4.166990,0.003621,-0.008202,44.315266,-0.000076,0.000819,0.000000,0.000000,0.000000,0.000000
-4.040000,-4.400408,0.000000,0.000143,-0.058479,0.000000,-0.000250,0.060065,-4.435843,0.016665,-0.107231,171.657440,0.000079,0.002959,0.000000,0.000000,0.000000,0.000000
-10.080000,-8.742915,0.000000,0.000026,-0.145908,0.000000,-0.000329,0.149421,-8.812802,0.013706,-0.266751,341.036163,0.000237,0.005730,0.000000,0.000000,0.000000,0.000000
2.590000,18.339857,0.000000,-0.000299,0.037490,0.000000,-0.000566,-0.039517,18.618353,0.007976,0.096074,-529.058472,0.000245,-0.009768,0.000000,0.000000,0.000000,0.000000
-0.830000,-4.950459,0.000000,-0.000031,-0.012014,0.000000,-0.000811,0.012880,-5.074068,0.017744,-0.039238,115.061211,-0.000062,0.002091,0.000000,0.000000,0.000000,0.000000
1.260000,3.025280,0.000000,0.000080,0.018239,0.000000,-0.000750,-0.020180,3.135868,0.015654,0.073164,-59.752769,0.000005,-0.000937,0.000000,0.000000,0.000000,0.000000
-1.850000,-4.501733,0.000000,0.000284,-0.026779,0.000000,-0.000755,0.031270,-4.733788,0.016591,-0.130215,78.533470,-0.000005,0.001137,0.000000,0.000000,0.000000,0.000000
5.210000,10.219368,0.000000,0.000354,0.075415,0.000000,-0.000750,-0.090647,10.916180,0.015454,0.422406,-161.836334,-0.000038,-0.001924,0.000000,0.000000,0.000000,0.000000
-5.430000,-15.401428,0.000000,0.000729,-0.078599,0.000000,-0.000711,0.100601,-16.756569,0.017378,-0.514220,226.473450,-0.000045,0.002901,0.000000,0.000000,0.000000,0.000000
-6.160000,-1.056677,0.000000,0.000656,-0.089166,0.000000,-0.000666,0.120132,-1.174596,0.014477,-0.663042,14.702325,0.000303,-0.001520,0.000000,0.000000,0.000000,0.000000
0.390000,9.481141,0.000000,0.000558,0.005645,0.000000,-0.000969,-0.007204,10.760729,0.015998,0.042391,-126.331604,0.000184,-0.002275,0.000000,0.000000,0.000000,0.000000
3.960000,19.801836,0.000000,0.000088,0.057321,0.000000,-0.000362,-0.058552,19.958818,0.019125,0.104529,-772.362732,0.000219,-0.014338,0.000000,0.000000,0.000000,0.000000
-0.850000,-6.962487,0.000000,0.000290,-0.012304,0.000000,-0.000581,0.012895,-7.018738,0.033462,-0.023021,271.609802,-0.000098,0.005107,0.000000,0.000000,0.000000,0.000000
-2.950000,-3.039756,0.000000,0.000539,-0.042701,0.000000,-0.000483,0.045218,-3.087003,0.028355,-0.109932,87.720184,0.000064,0.001354,0.000000,0.000000,0.000000,0.000000
-3.600000,-0.940877,0.000000,0.000692,-0.052110,0.000000,-0.000547,0.056752,-0.965512,0.027001,-0.172897,21.894270,0.000135,-0.000056,0.000000,0.000000,0.000000,0.000000
1.080000,6.774312,0.000000,0.000820,0.015633,0.000000,-0.000682,-0.016461,7.022227,0.027057,0.059683,-133.805862,0.000088,-0.002372,0.000000,0.000000,0.000000,0.000000
6.440000,7.758614,0.000000,0.001160,0.093219,0.000000,-0.000770,-0.106372,8.154579,0.029429,0.442959,-135.284317,-0.000133,-0.001359,0.000000,0.000000,0.000000,0.000000
-3.880000,-14.938227,0.000000,0.001739,-0.056163,0.000000,-0.000637,0.069925,-15.961253,0.030788,-0.325844,236.631378,-0.000113,0.003602,0.000000,0.000000,0.000000,0.000000
3.370000,10.494393,0.000000,0.001887,0.048781,0.000000,-0.000524,-0.059469,11.413743,0.027186,0.303977,-154.262466,0.000055,-0.002105,0.000000,0.000000,0.000000,0.000000
-2.480000,-8.467890,0.000000,0.002355,-0.035898,0.000000,-0.000579,0.051161,-9.404213,0.029291,-0.282374,117.711800,-0.000040,0.001469,0.000000,0.000000,0.000000,0.000000
-0.490000,2.880530,0.000000,0.002592,-0.007093,0.000000,-0.000539,0.013713,3.265615,0.027822,-0.080694,-38.338524,0.000099,-0.000947,0.000000,0.000000,0.000000,0.000000
-4.700000,-15.372477,0.000000,-0.002314,-0.068033,0.000000,-0.003341,0.067394,-15.495809,0.045711,-0.120314,599.653992,-0.000111,0.011031,0.000000,0.000000,0.000000,0.000000
-1.600000,4.487257,0.000000,-0.002389,-0.023160,0.000000,-0.003230,0.021267,4.522161,0.034681,-0.037967,-174.997742,0.000143,-0.003437,0.000000,0.000000,0.000000,0.000000
-8.230000,-9.596941,0.000000,-0.002125,-0.119129,0.000000,-0.003373,0.122356,-9.743958,0.038117,-0.297470,276.884003,0.000146,0.004444,0.000000,0.000000,0.000000,0.000000
-0.760000,10.812844,0.000000,-0.002187,-0.011001,0.000000,-0.003519,0.009474,11.079965,0.033673,-0.028862,-251.252869,0.000235,-0.004844,0.000000,0.000000,0.000000,0.000000
8.500000,13.403873,0.000000,-0.001926,0.123038,0.000000,-0.003754,-0.138872,13.895945,0.038517,0.503495,-264.781952,-0.000113,-0.003643,0.000000,0.000000,0.000000,0.000000
0.130000,-12.115597,0.000000,-0.001271,0.001882,0.000000,-0.003641,-0.003643,-12.739390,0.042159,0.015171,211.346283,-0.000251,0.004050,0.000000,0.000000,0.000000,0.000000
-1.640000,-2.562080,0.000000,-0.000990,-0.023739,0.000000,-0.003391,0.027472,-2.739266,0.038110,-0.128018,40.610611,0.000023,0.000415,0.000000,0.000000,0.000000,0.000000
2.300000,5.703160,0.000000,-0.000792,0.033293,0.000000,-0.003414,-0.043225,6.201954,0.037695,0.220943,-83.822533,0.000000,-0.000990,0.000000,0.000000,0.000000,0.000000
-5.140000,-10.769418,0.000000,-0.000433,-0.074402,0.000000,-0.003414,0.098929,-11.958323,0.038685,-0.546018,149.681366,0.000041,0.001359,0.000000,0.000000,0.000000,0.000000
-1.470000,5.312334,0.000000,-0.000391,-0.021278,0.000000,-0.003455,0.029576,6.027377,0.037326,-0.174042,-70.761772,0.000194,-0.001813,0.000000,0.000000,0.000000,0.000000
-5.080000,-5.225484,0.000000,-0.000198,-0.073533,0.000000,-0.003649,0.110316,-6.080743,0.039139,-0.684980,67.654991,0.000183,-0.000568,0.000000,0.000000,0.000000,0.000000
-4.120000,-0.347400,0.000000,-0.000502,-0.059637,0.000000,-0.001054,0.060606,-0.350761,0.023950,-0.108195,13.573686,0.000157,-0.000035,0.000000,0.000000,0.000000,0.000000
-2.800000,1.910703,0.000000,-0.000606,-0.040530,0.000000,-0.001211,0.040878,1.925308,0.023984,-0.072977,-74.505203,0.000147,-0.001608,0.000000,0.000000,0.000000,0.000000
-3.520000,-1.042202,0.000000,-0.000478,-0.050952,0.000000,-0.001358,0.052782,-1.058900,0.025592,-0.128323,30.089676,0.000122,0.000226,0.000000,0.000000,0.000000,0.000000
