-0.000000,0.000000,0.000000,0.000508,0.000000,ovf,-0.000000,ovf,0.000003,-0.061419,-0.000000,-0.000000,0.000000,ovf,-16600855.000000,ovf,-0.000001,ovf
1.840000,4.878084,0.000000,0.000277,0.026634,0.000000,-0.003854,-0.035250,5.411097,0.050842,0.194556,-67.730263,0.000007,-0.000758,0.000000,0.000000,0.000000,0.000000
-1.390000,-4.675434,0.000000,0.000756,-0.020120,0.000000,-0.003862,0.029559,-5.312235,0.051600,-0.173943,62.365963,-0.000021,0.000712,0.000000,0.000000,0.000000,0.000000
-2.760000,1.548828,0.000000,-0.001755,-0.039951,0.000000,-0.002774,0.039214,1.560063,0.044889,-0.070006,-60.371040,0.000136,-0.001334,0.000000,0.000000,0.000000,0.000000
-0.610000,3.112130,0.000000,-0.001756,-0.008830,0.000000,-0.002909,0.007243,3.135769,0.046223,-0.012931,-121.347420,0.000079,-0.002330,0.000000,0.000000,0.000000,0.000000
-1.270000,-0.955352,0.000000,-0.001338,-0.018383,0.000000,-0.002988,0.017825,-0.971461,0.048553,-0.043336,27.605007,0.000030,0.000410,0.000000,0.000000,0.000000,0.000000
0.900000,3.141081,0.000000,-0.000961,0.013028,0.000000,-0.003018,-0.015035,3.217033,0.048143,0.045806,-72.950493,0.000020,-0.001258,0.000000,0.000000,0.000000,0.000000
3.400000,3.618756,0.000000,-0.000495,0.049215,0.000000,-0.003038,-0.055242,3.749553,0.049401,0.200287,-71.446304,-0.000078,-0.000809,0.000000,0.000000,0.000000,0.000000
0.230000,-4.588583,0.000000,0.000078,0.003329,0.000000,-0.002959,-0.003757,-4.827061,0.050210,0.015645,80.080864,-0.000101,0.001560,0.000000,0.000000,0.000000,0.000000
0.090000,-0.202650,0.000000,0.000512,0.001303,0.000000,-0.002858,-0.000955,-0.219967,0.048650,0.004452,3.261094,-0.000007,0.000071,0.000000,0.000000,0.000000,0.000000
-1.570000,-2.402854,0.000000,0.000942,-0.022726,0.000000,-0.002851,0.030015,-2.618068,0.048579,-0.153421,35.384506,0.000032,0.000255,0.000000,0.000000,0.000000,0.000000
-1.650000,-0.115800,0.000000,0.001308,-0.023884,0.000000,-0.002883,0.033692,-0.133185,0.048324,-0.185956,1.667072,0.000089,-0.000472,0.000000,0.000000,0.000000,0.000000
0.550000,3.184506,0.000000,0.001678,0.007961,0.000000,-0.002972,-0.008897,3.609535,0.048796,0.052356,-42.376148,0.000044,-0.000660,0.000000,0.000000,0.000000,0.000000
-3.660000,-4.632008,0.000000,-0.002506,-0.052979,0.000000,-0.003703,0.051802,-4.670106,0.053139,-0.092478,180.722931,0.000052,0.003173,0.000000,0.000000,0.000000,0.000000
-4.360000,-1.013252,0.000000,-0.002523,-0.063111,0.000000,-0.003755,0.062036,-1.022482,0.049966,-0.110749,39.567822,0.000148,0.000444,0.000000,0.000000,0.000000,0.000000
-0.810000,5.138634,0.000000,-0.002259,-0.011725,0.000000,-0.003903,0.009898,5.215197,0.049522,-0.024065,-148.194855,0.000125,-0.002872,0.000000,0.000000,0.000000,0.000000
-1.660000,-1.230377,0.000000,-0.001847,-0.024029,0.000000,-0.004029,0.023841,-1.262949,0.052394,-0.072634,28.639050,0.000040,0.000351,0.000000,0.000000,0.000000,0.000000
0.700000,3.416106,0.000000,-0.001487,0.010133,0.000000,-0.004069,-0.012912,3.539510,0.052043,0.046815,-67.444008,0.000032,-0.001151,0.000000,0.000000,0.000000,0.000000
1.820000,1.621203,0.000000,-0.001034,0.026345,0.000000,-0.004101,-0.031635,1.701476,0.053194,0.131735,-28.227465,-0.000053,-0.000176,0.000000,0.000000,0.000000,0.000000
-0.060000,-2.721305,0.000000,-0.000541,-0.000869,0.000000,-0.004047,0.000396,-2.910566,0.053370,-0.001846,43.150204,-0.000054,0.000812,0.000000,0.000000,0.000000,0.000000
-3.800000,-5.413660,0.000000,-0.000133,-0.055005,0.000000,-0.003994,0.069586,-5.893246,0.052557,-0.355691,79.650192,0.000077,0.000545,0.000000,0.000000,0.000000,0.000000
-0.510000,4.762283,0.000000,0.000114,-0.007382,0.000000,-0.004070,0.010026,5.282546,0.052013,-0.055334,-66.121201,0.000127,-0.001403,0.000000,0.000000,0.000000,0.000000
-1.210000,-1.013252,0.000000,0.000499,-0.017515,0.000000,-0.004197,0.025507,-1.155094,0.053416,-0.150097,13.560869,0.000047,-0.000147,0.000000,0.000000,0.000000,0.000000
-2.680000,2.793680,0.000000,-0.001996,-0.038793,0.000000,-0.003003,0.037779,2.814836,0.044576,-0.067445,-108.927971,0.000155,-0.002245,0.000000,0.000000,0.000000,0.000000
