0.236882,0.129960,0.000000,nan,-0.000000,ovf,0.000003,-0.000000,-0.000000,-0.000000,0.000000,ovf,ovf,ovf,-0.000001,ovf,0.000000,-0.000000
-5.030000,-0.477677,0.000000,-0.000061,-0.072809,0.000000,-0.000754,0.074487,-0.482168,0.026905,-0.132977,18.658852,0.000192,0.000002,0.000000,0.000000,0.000000,0.000000
1.680000,9.712743,0.000000,0.000001,0.024318,0.000000,-0.000946,-0.025430,9.859422,0.026903,0.061824,-280.165009,0.000118,-0.005138,0.000000,0.000000,0.000000,0.000000
-2.240000,-5.674210,0.000000,0.000375,-0.032424,0.000000,-0.001064,0.035253,-5.816466,0.032041,-0.107400,131.896088,-0.000015,0.002216,0.000000,0.000000,0.000000,0.000000
1.910000,6.007135,0.000000,0.000574,0.027647,0.000000,-0.001049,-0.030087,6.226701,0.029824,0.109082,-118.647423,0.000037,-0.001956,0.000000,0.000000,0.000000,0.000000
-1.770000,-5.326809,0.000000,0.000959,-0.025621,0.000000,-0.001085,0.030713,-5.602308,0.031780,-0.127896,92.942192,-0.000023,0.001418,0.000000,0.000000,0.000000,0.000000
-0.220000,2.243629,0.000000,0.001191,-0.003185,0.000000,-0.001062,0.005283,2.394370,0.030362,-0.024620,-35.497410,0.000060,-0.000741,0.000000,0.000000,0.000000,0.000000
-3.430000,-4.646483,0.000000,0.001496,-0.049649,0.000000,-0.001122,0.064860,-5.057843,0.031104,-0.331532,68.359299,0.000080,0.000399,0.000000,0.000000,0.000000,0.000000
-4.800000,-1.983078,0.000000,0.001674,-0.069480,0.000000,-0.001201,0.095164,-2.204921,0.030705,-0.525238,27.598824,0.000216,-0.000899,0.000000,0.000000,0.000000,0.000000
-0.250000,6.586137,0.000000,0.001805,-0.003619,0.000000,-0.001417,0.007680,7.472259,0.031604,-0.045195,-87.724777,0.000162,-0.001782,0.000000,0.000000,0.000000,0.000000
4.180000,6.412436,0.000000,0.002139,0.060506,0.000000,-0.001579,-0.087800,7.453055,0.033385,0.545168,-82.923477,-0.000097,-0.000092,0.000000,0.000000,0.000000,0.000000
-0.870000,-7.309888,0.000000,0.002670,-0.012593,0.000000,-0.001482,0.024467,-8.733014,0.033478,-0.158940,92.874199,-0.000099,0.001329,0.000000,0.000000,0.000000,0.000000
-6.690000,-1.013252,0.000000,-0.001744,-0.096838,0.000000,-0.002700,0.097464,-1.022323,0.042198,-0.173996,39.561687,0.000244,0.000276,0.000000,0.000000,0.000000,0.000000
-2.710000,5.761060,0.000000,-0.001906,-0.039227,0.000000,-0.002945,0.038213,5.805884,0.041922,-0.068219,-224.675034,0.000213,-0.004439,0.000000,0.000000,0.000000,0.000000
-5.340000,-3.806932,0.000000,-0.001596,-0.077297,0.000000,-0.003158,0.079163,-3.866283,0.046361,-0.192460,109.864166,0.000141,0.001568,0.000000,0.000000,0.000000,0.000000
-2.200000,4.545158,0.000000,-0.001422,-0.031845,0.000000,-0.003298,0.032699,4.656163,0.044793,-0.099619,-105.584679,0.000176,-0.002272,0.000000,0.000000,0.000000,0.000000
0.810000,4.356983,0.000000,-0.001116,0.011725,0.000000,-0.003475,-0.014270,4.515223,0.047065,0.051738,-86.035873,0.000047,-0.001485,0.000000,0.000000,0.000000,0.000000
1.200000,0.564526,0.000000,-0.000687,0.017370,0.000000,-0.003521,-0.020865,0.590763,0.048550,0.086885,-9.800753,-0.000045,0.000052,0.000000,0.000000,0.000000,0.000000
-5.500000,-9.698268,0.000000,-0.000247,-0.079613,0.000000,-0.003476,0.095845,-10.363843,0.048498,-0.446629,153.647720,0.000063,0.001701,0.000000,0.000000,0.000000,0.000000
-2.260000,4.689908,0.000000,-0.000097,-0.032714,0.000000,-0.003539,0.041363,5.098650,0.046797,-0.211427,-68.910805,0.000208,-0.001880,0.000000,0.000000,0.000000,0.000000
-3.150000,-1.288278,0.000000,0.000189,-0.045596,0.000000,-0.003747,0.061236,-1.434160,0.048676,-0.337977,17.951265,0.000138,-0.000571,0.000000,0.000000,0.000000,0.000000
1.070000,6.108461,0.000000,0.000438,0.015488,0.000000,-0.003885,-0.021310,6.929494,0.049247,0.125400,-81.352676,0.000073,-0.001200,0.000000,0.000000,0.000000,0.000000
-0.510000,-26.489298,0.000000,-0.001899,-0.007382,0.000000,-0.002859,0.005713,-26.700977,0.042498,-0.010198,1033.269531,-0.000490,0.019540,0.000000,0.000000,0.000000,0.000000
-4.700000,-6.065035,0.000000,-0.001818,-0.068033,0.000000,-0.002369,0.067797,-6.113778,0.022959,-0.121033,236.589844,0.000069,0.004116,0.000000,0.000000,0.000000,0.000000
-3.110000,2.301529,0.000000,-0.001855,-0.045017,0.000000,-0.002437,0.045136,2.336013,0.018843,-0.109734,-66.380066,0.000166,-0.001561,0.000000,0.000000,0.000000,0.000000
-5.390000,-3.300306,0.000000,-0.001831,-0.078020,0.000000,-0.002603,0.081888,-3.382828,0.020404,-0.249477,76.710121,0.000157,0.000781,0.000000,0.000000,0.000000,0.000000
-0.700000,6.788787,0.000000,-0.001923,-0.010133,0.000000,-0.002761,0.009123,7.038206,0.019623,-0.033075,-134.110336,0.000158,-0.002630,0.000000,0.000000,0.000000,0.000000
0.840000,2.229154,0.000000,-0.001822,0.012159,0.000000,-0.002918,-0.016155,2.342714,0.022254,0.067273,-38.865574,0.000000,-0.000549,0.000000,0.000000,0.000000,0.000000
-0.490000,-1.925178,0.000000,-0.001667,-0.007093,0.000000,-0.002919,0.006552,-2.057574,0.022803,-0.030532,30.504284,-0.000021,0.000496,0.000000,0.000000,0.000000,0.000000
3.550000,5.847910,0.000000,-0.001581,0.051386,0.000000,-0.002897,-0.067171,6.360943,0.022307,0.343346,-85.971336,-0.000061,-0.000700,0.000000,0.000000,0.000000,0.000000
