-0.237863,0.129959,-0.000000,ovf,-0.000000,ovf,0.000003,-0.061435,-0.000000,-0.000000,0.000000,ovf,ovf,ovf,-0.000011,ovf,0.000000,-0.000000
-0.940000,-4.993884,0.000000,-0.000646,-0.013607,0.000000,-0.002741,0.014976,-5.252103,0.036203,-0.062364,87.132301,-0.000059,0.001480,0.000000,0.000000,0.000000,0.000000
-0.190000,1.085627,0.000000,-0.000411,-0.002750,0.000000,-0.002682,0.002825,1.157590,0.034723,-0.013166,-17.161688,0.000030,-0.000363,0.000000,0.000000,0.000000,0.000000
-4.850000,-6.745362,0.000000,-0.000147,-0.070204,0.000000,-0.002712,0.088843,-7.340682,0.035086,-0.454122,99.212997,0.000101,0.000651,0.000000,0.000000,0.000000,0.000000
-2.120000,3.951682,0.000000,-0.000083,-0.030687,0.000000,-0.002813,0.040931,4.384190,0.034435,-0.225910,-54.876568,0.000194,-0.001651,0.000000,0.000000,0.000000,0.000000
4.470000,9.539042,0.000000,0.000095,0.064703,0.000000,-0.003007,-0.091483,10.825071,0.036087,0.538332,-127.086990,-0.000043,-0.000947,0.000000,0.000000,0.000000,0.000000
4.110000,-0.521100,0.000000,0.000549,0.059492,0.000000,-0.002964,-0.088668,-0.609844,0.037034,0.550557,6.785189,-0.000251,0.001619,0.000000,0.000000,0.000000,0.000000
-4.740000,1.404078,0.000000,-0.000658,-0.068612,0.000000,-0.001365,0.069652,1.414478,0.030715,-0.124345,-54.737221,0.000216,-0.001376,0.000000,0.000000,0.000000,0.000000
-1.010000,5.399184,0.000000,-0.000769,-0.014620,0.000000,-0.001581,0.014181,5.441330,0.032091,-0.025317,-210.567596,0.000141,-0.004053,0.000000,0.000000,0.000000,0.000000
-3.550000,-3.676656,0.000000,-0.000470,-0.051386,0.000000,-0.001722,0.053245,-3.733768,0.036144,-0.129448,106.098633,0.000073,0.001666,0.000000,0.000000,0.000000,0.000000
6.770000,14.938227,0.000000,-0.000295,0.097996,0.000000,-0.001795,-0.105643,15.307397,0.034478,0.321847,-347.115479,0.000004,-0.005705,0.000000,0.000000,0.000000,0.000000
5.290000,-2.142304,0.000000,0.000345,0.076573,0.000000,-0.001799,-0.084712,-2.223390,0.040183,0.307134,42.365856,-0.000271,0.001644,0.000000,0.000000,0.000000,0.000000
0.580000,-6.817738,0.000000,0.000919,0.008396,0.000000,-0.001528,-0.008639,-7.170128,0.038539,0.035974,118.952316,-0.000159,0.002347,0.000000,0.000000,0.000000,0.000000
4.830000,6.151886,0.000000,0.001295,0.069914,0.000000,-0.001369,-0.082868,6.569130,0.036193,0.386154,-97.389740,-0.000099,-0.000804,0.000000,0.000000,0.000000,0.000000
-5.300000,-14.663202,0.000000,0.001862,-0.076718,0.000000,-0.001269,0.099651,-15.955460,0.036996,-0.509365,215.646072,-0.000032,0.002707,0.000000,0.000000,0.000000,0.000000
-0.290000,7.251988,0.000000,0.002009,-0.004198,0.000000,-0.001237,0.008302,8.046747,0.034290,-0.045819,-100.720497,0.000175,-0.002036,0.000000,0.000000,0.000000,0.000000
1.820000,-2.923955,0.000000,-0.002249,0.026345,0.000000,-0.003371,-0.029162,-2.948392,0.049682,0.052061,114.096329,-0.000135,0.002305,0.000000,0.000000,0.000000,0.000000
-3.870000,-8.236289,0.000000,-0.002060,-0.056018,0.000000,-0.003236,0.055248,-8.302917,0.047377,-0.098630,321.304779,-0.000008,0.005813,0.000000,0.000000,0.000000,0.000000
-7.210000,-4.834659,0.000000,-0.001847,-0.104365,0.000000,-0.003229,0.107207,-4.909439,0.041564,-0.260640,139.506454,0.000197,0.001926,0.000000,0.000000,0.000000,0.000000
-2.650000,6.600612,0.000000,-0.001803,-0.038359,0.000000,-0.003426,0.039290,6.762898,0.039639,-0.119699,-153.357697,0.000234,-0.003231,0.000000,0.000000,0.000000,0.000000
-4.420000,-2.562079,0.000000,-0.001567,-0.063980,0.000000,-0.003660,0.069359,-2.658363,0.042870,-0.251470,50.654099,0.000137,0.000285,0.000000,0.000000,0.000000,0.000000
0.550000,7.194088,0.000000,-0.001421,0.007961,0.000000,-0.003796,-0.010841,7.561045,0.042585,0.045143,-125.437599,0.000114,-0.002254,0.000000,0.000000,0.000000,0.000000
0.400000,-0.217125,0.000000,-0.001070,0.005790,0.000000,-0.003910,-0.008284,-0.234574,0.044839,0.038602,3.477640,-0.000027,0.000174,0.000000,0.000000,0.000000,0.000000
2.450000,2.967381,0.000000,-0.000733,0.035464,0.000000,-0.003883,-0.045904,3.225206,0.044664,0.234637,-43.590286,-0.000063,-0.000191,0.000000,0.000000,0.000000,0.000000
0.680000,-2.562080,0.000000,-0.000316,0.009843,0.000000,-0.003820,-0.013587,-2.847646,0.044855,0.074992,35.643768,-0.000091,0.000878,0.000000,0.000000,0.000000,0.000000
-0.110000,-0.130275,0.000000,-0.000573,-0.001592,0.000000,-0.001344,0.001125,-0.132150,0.033353,-0.002008,5.113911,0.000001,0.000090,0.000000,0.000000,0.000000,0.000000
-11.700000,-16.776554,0.000000,-0.000497,-0.169358,0.000000,-0.001345,0.172896,-16.910812,0.033263,-0.308659,654.411438,0.000147,0.011556,0.000000,0.000000,0.000000,0.000000
-5.880000,8.424464,0.000000,-0.000762,-0.085113,0.000000,-0.001492,0.088209,8.551814,0.021707,-0.214453,-243.008057,0.000400,-0.005203,0.000000,0.000000,0.000000,0.000000
