ovf,-0.000000,ovf,0.000003,-0.000000,-0.000000,-12998235.000000,0.000000,ovf,-1037553.437500,ovf,-0.000001,ovf,0.000000,-0.000000,ovf,ovf,ovf
13.780000,4.530683,0.000000,-0.000716,0.199466,0.000000,-0.001454,-0.204888,4.565917,0.032037,0.365773,-176.691025,-0.000467,-0.002367,0.000000,0.000000,0.000000,0.000000
6.270000,-10.870744,0.000000,-0.000100,0.090758,0.000000,-0.000986,-0.093029,-10.958082,0.034404,0.166079,424.053833,-0.000458,0.008483,0.000000,0.000000,0.000000,0.000000
-3.180000,-13.678900,0.000000,0.000402,-0.046031,0.000000,-0.000528,0.048556,-13.887756,0.025921,-0.118048,394.634003,-0.000131,0.007137,0.000000,0.000000,0.000000,0.000000
-4.620000,-2.084404,0.000000,0.000463,-0.066875,0.000000,-0.000397,0.072375,-2.137017,0.018783,-0.220494,48.459694,0.000156,0.000308,0.000000,0.000000,0.000000,0.000000
5.330000,14.402651,0.000000,0.000463,0.077152,0.000000,-0.000553,-0.085224,14.932055,0.018476,0.308989,-284.524658,0.000052,-0.004552,0.000000,0.000000,0.000000,0.000000
-3.200000,-12.347198,0.000000,0.000905,-0.046320,0.000000,-0.000605,0.054568,-12.982352,0.023028,-0.227232,215.377014,-0.000098,0.003472,0.000000,0.000000,0.000000,0.000000
-9.400000,-8.974515,0.000000,0.000981,-0.136065,0.000000,-0.000506,0.165503,-9.589170,0.019556,-0.771227,142.162949,0.000266,0.000599,0.000000,0.000000,0.000000,0.000000
-6.670000,3.951682,0.000000,0.000799,-0.096548,0.000000,-0.000773,0.123451,4.297177,0.018957,-0.631022,-58.078510,0.000415,-0.002808,0.000000,0.000000,0.000000,0.000000
-0.950000,8.279715,0.000000,0.000737,-0.013751,0.000000,-0.001188,0.019377,9.189411,0.021764,-0.106950,-115.023132,0.000226,-0.002462,0.000000,0.000000,0.000000,0.000000
-4.510000,-15.184301,0.000000,-0.000560,-0.065282,0.000000,-0.001179,0.066334,-15.305732,0.026879,-0.118422,592.298340,-0.000111,0.010899,0.000000,0.000000,0.000000,0.000000
-3.780000,1.056677,0.000000,-0.000671,-0.054716,0.000000,-0.001069,0.055336,1.064699,0.015980,-0.098787,-41.201546,0.000170,-0.001068,0.000000,0.000000,0.000000,0.000000
-7.440000,-5.297859,0.000000,-0.000668,-0.107694,0.000000,-0.001239,0.111921,-5.378922,0.017047,-0.272101,152.847275,0.000201,0.002160,0.000000,0.000000,0.000000,0.000000
4.170000,16.805504,0.000000,-0.000841,0.060361,0.000000,-0.001439,-0.065780,17.221947,0.014887,0.200402,-390.530487,0.000148,-0.006857,0.000000,0.000000,0.000000,0.000000
-0.010000,-6.050561,0.000000,-0.000495,-0.000145,0.000000,-0.001587,-0.000390,-6.274449,0.021744,0.001413,119.557243,-0.000120,0.002280,0.000000,0.000000,0.000000,0.000000
-2.990000,-4.313558,0.000000,-0.000339,-0.043280,0.000000,-0.001467,0.049617,-4.535950,0.019463,-0.206618,75.251343,0.000049,0.000862,0.000000,0.000000,0.000000,0.000000
2.800000,8.381040,0.000000,-0.000315,0.040530,0.000000,-0.001515,-0.049326,8.952333,0.018602,0.229854,-132.721619,0.000036,-0.001893,0.000000,0.000000,0.000000,0.000000
5.540000,3.966157,0.000000,-0.000044,0.080192,0.000000,-0.001551,-0.101752,4.313215,0.020495,0.520105,-58.295265,-0.000194,0.000307,0.000000,0.000000,0.000000,0.000000
9.610000,0.289501,0.000000,0.000548,0.139105,0.000000,0.000069,-0.141815,0.291258,0.020010,0.253172,-11.271034,-0.000378,0.000471,0.000000,0.000000,0.000000,0.000000
-3.170000,-18.499083,0.000000,0.000974,-0.045886,0.000000,0.000447,0.047980,-18.646755,0.019539,-0.085655,721.588745,-0.000223,0.013431,0.000000,0.000000,0.000000,0.000000
-3.960000,-1.143527,0.000000,0.000925,-0.057321,0.000000,0.000669,0.060910,-1.161205,0.006108,-0.148082,32.996773,0.000143,0.000199,0.000000,0.000000,0.000000,0.000000
0.660000,6.687462,0.000000,0.000845,0.009554,0.000000,0.000526,-0.009360,6.853009,0.005909,0.028514,-155.401077,0.000104,-0.002866,0.000000,0.000000,0.000000,0.000000
-0.760000,-2.055454,0.000000,0.000980,-0.011001,0.000000,0.000422,0.013315,-2.131827,0.008774,-0.048275,40.621151,-0.000005,0.000644,0.000000,0.000000,0.000000,0.000000
-1.690000,-1.346177,0.000000,0.001059,-0.024463,0.000000,0.000426,0.029490,-1.416044,0.008131,-0.122802,23.492144,0.000053,0.000111,0.000000,0.000000,0.000000,0.000000
-12.740000,-15.994904,0.000000,0.001104,-0.184412,0.000000,0.000373,0.224037,-17.088324,0.008019,-1.043987,253.340622,0.000282,0.001973,0.000000,0.000000,0.000000,0.000000
1.960000,21.278288,0.000000,0.000683,0.028371,0.000000,0.000091,-0.035113,23.147488,0.006046,0.179481,-312.849915,0.000343,-0.005442,0.000000,0.000000,0.000000,0.000000
