ovf,-0.000000,ovf,0.000003,-0.000000,-0.000000,-50759.355469,0.000000,ovf,ovf,ovf,-0.000000,ovf,0.000000,-0.000000,ovf,ovf,ovf
-2.160000,5.688685,0.000000,0.000018,-0.031266,0.000000,-0.002099,0.036148,5.978437,0.035081,-0.150527,-99.182182,0.000211,-0.002286,0.000000,0.000000,0.000000,0.000000
-2.180000,-0.028950,0.000000,0.000254,-0.031556,0.000000,-0.002310,0.038415,-0.033544,0.037367,-0.179009,0.497306,0.000103,-0.000471,0.000000,0.000000,0.000000,0.000000
-4.540000,-3.416106,0.000000,0.000490,-0.065717,0.000000,-0.002413,0.083961,-3.719354,0.037837,-0.429166,50.268948,0.000156,-0.000208,0.000000,0.000000,0.000000,0.000000
2.140000,9.669317,0.000000,0.000629,0.030977,0.000000,-0.002569,-0.040588,10.730819,0.038046,0.224017,-134.316803,0.000093,-0.001937,0.000000,0.000000,0.000000,0.000000
5.060000,4.226707,0.000000,0.001052,0.073244,0.000000,-0.002662,-0.102220,4.793780,0.039983,0.601515,-56.279270,-0.000186,0.000565,0.000000,0.000000,0.000000,0.000000
-3.640000,-15.560653,0.000000,-0.001401,-0.052689,0.000000,-0.002345,0.052611,-15.685413,0.041384,-0.093923,606.991211,-0.000154,0.011238,0.000000,0.000000,0.000000,0.000000
-2.900000,1.071152,0.000000,-0.001445,-0.041978,0.000000,-0.002190,0.041501,1.078960,0.030146,-0.074089,-41.753395,0.000133,-0.001012,0.000000,0.000000,0.000000,0.000000
-2.620000,0.405301,0.000000,-0.001283,-0.037925,0.000000,-0.002323,0.038317,0.410479,0.031158,-0.093157,-11.664171,0.000111,-0.000471,0.000000,0.000000,0.000000,0.000000
-0.840000,2.576555,0.000000,-0.001118,-0.012159,0.000000,-0.002435,0.011867,2.639251,0.031629,-0.036154,-59.848515,0.000082,-0.001230,0.000000,0.000000,0.000000,0.000000
-4.460000,-5.239959,0.000000,-0.000880,-0.064559,0.000000,-0.002516,0.070766,-5.434493,0.032859,-0.256569,103.552216,0.000088,0.001269,0.000000,0.000000,0.000000,0.000000
-1.070000,4.907034,0.000000,-0.000810,-0.015488,0.000000,-0.002605,0.016961,5.157132,0.031590,-0.070629,-85.556732,0.000143,-0.001813,0.000000,0.000000,0.000000,0.000000
4.330000,7.816514,0.000000,-0.000598,0.062677,0.000000,-0.002748,-0.076413,8.348360,0.033403,0.356077,-123.767479,-0.000049,-0.001377,0.000000,0.000000,0.000000,0.000000
-2.370000,-9.698267,0.000000,-0.000160,-0.034306,0.000000,-0.002699,0.043303,-10.553063,0.034780,-0.221341,142.629959,-0.000083,0.002105,0.000000,0.000000,0.000000,0.000000
3.670000,8.742915,0.000000,-0.000008,0.053123,0.000000,-0.002617,-0.071060,9.703194,0.032676,0.392202,-121.454102,-0.000008,-0.001243,0.000000,0.000000,0.000000,0.000000
2.240000,-2.069929,0.000000,0.000398,0.032424,0.000000,-0.002608,-0.045348,-2.352844,0.033919,0.266853,27.622536,-0.000167,0.001247,0.000000,0.000000,0.000000,0.000000
4.840000,3.763507,0.000000,0.000745,0.070059,0.000000,-0.002441,-0.104267,4.373507,0.032671,0.647420,-48.660095,-0.000199,0.000828,0.000000,0.000000,0.000000,0.000000
-0.050000,3.242406,0.000000,-0.000332,-0.000724,0.000000,-0.001034,0.000476,3.267423,0.030228,-0.000849,-126.442139,0.000064,-0.002398,0.000000,0.000000,0.000000,0.000000
-2.280000,-3.227931,0.000000,-0.000261,-0.033003,0.000000,-0.001098,0.033525,-3.254433,0.032626,-0.059849,125.939438,0.000029,0.002227,0.000000,0.000000,0.000000,0.000000
-0.780000,2.171254,0.000000,-0.000060,-0.011291,0.000000,-0.001127,0.011744,2.203191,0.030399,-0.028553,-62.605793,0.000073,-0.001267,0.000000,0.000000,0.000000,0.000000
5.520000,9.119267,0.000000,0.000211,0.079902,0.000000,-0.001200,-0.085652,9.344108,0.031666,0.260944,-211.890045,-0.000055,-0.003304,0.000000,0.000000,0.000000,0.000000
-1.370000,-9.973292,0.000000,0.000767,-0.019831,0.000000,-0.001145,0.022890,-10.342622,0.034970,-0.082990,197.074738,-0.000134,0.003513,0.000000,0.000000,0.000000,0.000000
-1.570000,-0.289501,0.000000,0.001022,-0.022726,0.000000,-0.001012,0.027440,-0.306547,0.031457,-0.114267,5.085606,0.000069,-0.000219,0.000000,0.000000,0.000000,0.000000
4.070000,8.163915,0.000000,0.001276,0.058913,0.000000,-0.001080,-0.069606,8.718893,0.031676,0.324355,-129.260773,-0.000023,-0.001570,0.000000,0.000000,0.000000,0.000000
-1.150000,-7.555963,0.000000,0.001779,-0.016646,0.000000,-0.001057,0.023366,-8.223307,0.033246,-0.119437,111.142136,-0.000092,0.001784,0.000000,0.000000,0.000000,0.000000
-1.300000,-0.217125,0.000000,0.002072,-0.018818,0.000000,-0.000964,0.027938,-0.244773,0.031462,-0.154198,3.063809,0.000071,-0.000362,0.000000,0.000000,0.000000,0.000000
2.010000,4.791234,0.000000,0.002372,0.029095,0.000000,-0.001036,-0.037839,5.434360,0.031824,0.222662,-63.799706,0.000000,-0.000605,0.000000,0.000000,0.000000,0.000000
1.350000,-0.955352,0.000000,0.002826,0.019541,0.000000,-0.001036,-0.025144,-1.116389,0.032429,0.156127,12.421063,-0.000089,0.000659,0.000000,0.000000,0.000000,0.000000
-0.710000,9.321917,0.000000,-0.001846,-0.010277,0.000000,-0.002919,0.008743,9.394913,0.047272,-0.015609,-363.562592,0.000202,-0.006927,0.000000,0.000000,0.000000,0.000000
-2.870000,-3.126605,0.000000,-0.001761,-0.041543,0.000000,-0.003121,0.040733,-3.152788,0.054200,-0.072718,122.006027,0.000050,0.002126,0.000000,0.000000,0.000000,0.000000
-2.510000,0.521101,0.000000,-0.001399,-0.036332,0.000000,-0.003171,0.036531,0.527314,0.052073,-0.088813,-14.984132,0.000109,-0.000528,0.000000,0.000000,0.000000,0.000000
0.300000,4.067482,0.000000,-0.001032,0.004343,0.000000,-0.003279,-0.005776,4.166234,0.052601,0.017597,-94.474876,0.000063,-0.001740,0.000000,0.000000,0.000000,0.000000
1.830000,2.214679,0.000000,-0.000545,0.026489,0.000000,-0.003342,-0.030043,2.293513,0.054342,0.108926,-43.702011,-0.000038,-0.000530,0.000000,0.000000,0.000000,0.000000
0.300000,-2.214679,0.000000,0.000003,0.004343,0.000000,-0.003305,-0.005014,-2.331617,0.054871,0.020878,38.681492,-0.000058,0.000790,0.000000,0.000000,0.000000,0.000000
-0.670000,-1.404078,0.000000,0.000484,-0.009698,0.000000,-0.003247,0.012297,-1.503808,0.054081,-0.057302,22.294508,0.000005,0.000266,0.000000,0.000000,0.000000,0.000000
-3.790000,-4.516208,0.000000,0.000926,-0.054860,0.000000,-0.003252,0.070746,-4.917525,0.053816,-0.361616,66.462830,0.000098,0.000280,0.000000,0.000000,0.000000,0.000000
-4.060000,-0.390826,0.000000,0.001240,-0.058769,0.000000,-0.003350,0.080258,-0.438877,0.053536,-0.442965,5.493383,0.000209,-0.001095,0.000000,0.000000,0.000000,0.000000
2.280000,9.177166,0.000000,0.001550,0.033003,0.000000,-0.003559,-0.044536,10.411677,0.054631,0.262074,-122.233711,0.000076,-0.001604,0.000000,0.000000,0.000000,0.000000
1.650000,6.542711,0.000000,-0.002895,0.023884,0.000000,-0.004192,-0.027286,6.593385,0.057689,0.048712,-255.149582,0.000051,-0.004697,0.000000,0.000000,0.000000,0.000000
-4.460000,-8.844240,0.000000,-0.002693,-0.064559,0.000000,-0.004243,0.063344,-8.916062,0.062386,-0.113083,345.032104,0.000002,0.006236,0.000000,0.000000,0.000000,0.000000
-4.240000,0.318451,0.000000,-0.002373,-0.061374,0.000000,-0.004245,0.061700,0.321527,0.056150,-0.150003,-9.136509,0.000173,-0.000590,0.000000,0.000000,0.000000,0.000000
1.870000,8.844240,0.000000,-0.002059,0.027068,0.000000,-0.004418,-0.031306,9.061479,0.056740,0.095376,-205.481049,0.000087,-0.003632,0.000000,0.000000,0.000000,0.000000
-3.720000,-8.091539,0.000000,-0.001485,-0.053847,0.000000,-0.004505,0.058190,-8.392418,0.060372,-0.210973,159.914337,-0.000002,0.002464,0.000000,0.000000,0.000000,0.000000
1.230000,7.165138,0.000000,-0.001170,0.017804,0.000000,-0.004503,-0.021924,7.529612,0.057908,0.091298,-124.916145,0.000083,-0.002123,0.000000,0.000000,0.000000,0.000000
1.410000,0.260550,0.000000,-0.000649,0.020410,0.000000,-0.004586,-0.025431,0.274543,0.060031,0.118506,-4.070203,-0.000064,0.000247,0.000000,0.000000,0.000000,0.000000
-0.620000,-2.938430,0.000000,-0.000126,-0.008975,0.000000,-0.004523,0.011221,-3.201027,0.059783,-0.057359,43.263493,-0.000030,0.000664,0.000000,0.000000,0.000000,0.000000
1.120000,2.518654,0.000000,0.000309,0.016212,0.000000,-0.004492,-0.021270,2.791136,0.059120,0.117394,-34.936432,-0.000005,-0.000345,0.000000,0.000000,0.000000,0.000000
-1.470000,-3.749032,0.000000,0.000817,-0.021278,0.000000,-0.004488,0.031287,-4.261347,0.059465,-0.184107,50.028465,0.000004,0.000450,0.000000,0.000000,0.000000,0.000000
2.780000,-4.168807,0.000000,-0.002357,0.040241,0.000000,-0.003520,-0.043496,-4.203188,0.051561,0.077650,162.654205,-0.000197,0.003289,0.000000,0.000000,0.000000,0.000000
-1.320000,-5.934761,0.000000,-0.002125,-0.019107,0.000000,-0.003323,0.017387,-5.983106,0.048272,-0.031041,231.533142,-0.000066,0.004294,0.000000,0.000000,0.000000,0.000000
-4.260000,-4.255658,0.000000,-0.001788,-0.061664,0.000000,-0.003257,0.062614,-4.321728,0.043978,-0.152227,122.806068,0.000088,0.001906,0.000000,0.000000,0.000000,0.000000
-3.100000,1.679103,0.000000,-0.001601,-0.044873,0.000000,-0.003345,0.046508,1.719141,0.042073,-0.141690,-38.983803,0.000158,-0.001125,0.000000,0.000000,0.000000,0.000000
-2.600000,0.723751,0.000000,-0.001374,-0.037635,0.000000,-0.003503,0.040297,0.748431,0.043198,-0.146102,-14.261077,0.000123,-0.000663,0.000000,0.000000,0.000000,0.000000
5.890000,12.289296,0.000000,-0.001135,0.085258,0.000000,-0.003626,-0.099825,12.917516,0.043861,0.415695,-214.301361,-0.000026,-0.002932,0.000000,0.000000,0.000000,0.000000
-0.210000,-8.829765,0.000000,-0.000536,-0.003040,0.000000,-0.003600,0.003023,-9.435796,0.046793,-0.014088,139.889114,-0.000170,0.002616,0.000000,0.000000,0.000000,0.000000
-7.440000,-10.465444,0.000000,-0.000205,-0.107694,0.000000,-0.003430,0.136314,-11.388336,0.044177,-0.696767,153.919067,0.000153,0.001025,0.000000,0.000000,0.000000,0.000000
1.580000,13.056474,0.000000,-0.000182,0.022871,0.000000,-0.003583,-0.030831,14.491083,0.043152,0.170165,-181.383728,0.000191,-0.002976,0.000000,0.000000,0.000000,0.000000
-0.640000,-8.902141,0.000000,-0.000960,-0.009264,0.000000,-0.001805,0.008591,-8.973847,0.036811,-0.015336,347.268311,-0.000147,0.006540,0.000000,0.000000,0.000000,0.000000
-2.150000,-2.185729,0.000000,-0.000896,-0.031121,0.000000,-0.001658,0.030947,-2.203852,0.030272,-0.055248,85.284256,0.000042,0.001453,0.000000,0.000000,0.000000,0.000000
-1.830000,0.463201,0.000000,-0.000717,-0.026489,0.000000,-0.001700,0.026951,0.469291,0.028818,-0.065523,-13.335363,0.000082,-0.000432,0.000000,0.000000,0.000000,0.000000
-2.390000,-0.810601,0.000000,-0.000529,-0.034595,0.000000,-0.001782,0.036615,-0.831928,0.029251,-0.111550,18.865065,0.000083,0.000056,0.000000,0.000000,0.000000,0.000000
0.370000,3.995107,0.000000,-0.000370,0.005356,0.000000,-0.001865,-0.006363,4.140799,0.029194,0.023068,-78.901360,0.000061,-0.001432,0.000000,0.000000,0.000000,0.000000
0.310000,-0.086850,0.000000,-0.000092,0.004487,0.000000,-0.001926,-0.005291,-0.093126,0.030626,0.022035,1.544951,-0.000016,0.000092,0.000000,0.000000,0.000000,0.000000
0.160000,-0.217125,0.000000,0.000181,0.002316,0.000000,-0.001910,-0.002578,-0.234084,0.030535,0.012014,3.470374,-0.000011,0.000098,0.000000,0.000000,0.000000,0.000000
-4.770000,-7.136188,0.000000,0.000449,-0.069046,0.000000,-0.001898,0.088130,-7.765796,0.030437,-0.450476,104.958633,0.000091,0.000769,0.000000,0.000000,0.000000,0.000000
-4.450000,0.463201,0.000000,0.000509,-0.064414,0.000000,-0.001990,0.086830,0.511544,0.029668,-0.479241,-6.402960,0.000244,-0.001419,0.000000,0.000000,0.000000,0.000000
6.590000,15.980428,0.000000,0.000586,0.095390,0.000000,-0.002234,-0.134239,18.137068,0.031087,0.789932,-212.930267,-0.000020,-0.001892,0.000000,0.000000,0.000000,0.000000
7.610000,1.476452,0.000000,0.001129,0.110155,0.000000,-0.002214,-0.164005,1.713246,0.032979,1.018347,-19.061754,-0.000411,0.002397,0.000000,0.000000,0.000000,0.000000
0.050000,-10.943119,0.000000,0.001720,0.000724,0.000000,-0.001803,0.001597,-13.069515,0.030582,-0.010373,138.992172,-0.000242,0.002599,0.000000,0.000000,0.000000,0.000000
-0.590000,-0.694801,0.000000,-0.000879,-0.008540,0.000000,-0.001613,0.007921,-0.701116,0.032002,-0.014140,27.131651,0.000009,0.000471,0.000000,0.000000,0.000000,0.000000
-1.820000,-1.780428,0.000000,-0.000826,-0.026345,0.000000,-0.001621,0.026129,-1.795363,0.031532,-0.046646,69.476646,0.000037,0.001188,0.000000,0.000000,0.000000,0.000000
-0.060000,2.547605,0.000000,-0.000617,-0.000869,0.000000,-0.001658,0.000263,2.585313,0.030343,-0.000639,-73.464180,0.000050,-0.001395,0.000000,0.000000,0.000000,0.000000
2.960000,4.371458,0.000000,-0.000331,0.042846,0.000000,-0.001708,-0.046407,4.478571,0.031738,0.141380,-101.557533,-0.000041,-0.001538,0.000000,0.000000,0.000000,0.000000
-0.500000,-5.008359,0.000000,0.000089,-0.007238,0.000000,-0.001667,0.008141,-5.194590,0.033276,-0.029517,98.980942,-0.000076,0.001797,0.000000,0.000000,0.000000,0.000000
-1.260000,-1.100102,0.000000,0.000355,-0.018239,0.000000,-0.001590,0.021484,-1.158546,0.031479,-0.089465,19.220257,0.000036,0.000119,0.000000,0.000000,0.000000,0.000000
-4.090000,-4.096432,0.000000,0.000590,-0.059203,0.000000,-0.001627,0.072208,-4.378561,0.031360,-0.336483,64.913742,0.000112,0.000319,0.000000,0.000000,0.000000,0.000000
0.840000,7.136188,0.000000,0.000707,0.012159,0.000000,-0.001739,-0.014523,7.760693,0.031042,0.074233,-104.889656,0.000107,-0.001786,0.000000,0.000000,0.000000,0.000000
-4.350000,-7.512538,0.000000,0.001038,-0.062966,0.000000,-0.001847,0.085602,-8.343151,0.032827,-0.472461,104.430573,0.000073,0.000703,0.000000,0.000000,0.000000,0.000000
1.400000,8.323140,0.000000,0.001156,0.020265,0.000000,-0.001920,-0.027058,9.444429,0.032125,0.159221,-110.878166,0.000106,-0.001670,0.000000,0.000000,0.000000,0.000000
0.050000,-1.954129,0.000000,0.001522,0.000724,0.000000,-0.002025,0.001201,-2.277024,0.033795,-0.007459,25.334412,-0.000040,0.000463,0.000000,0.000000,0.000000,0.000000
-1.540000,-0.767176,0.000000,-0.001310,-0.022292,0.000000,-0.002139,0.021569,-0.774161,0.036438,-0.038506,29.958355,0.000044,0.000462,0.000000,0.000000,0.000000,0.000000
-5.330000,-5.486035,0.000000,-0.001283,-0.077152,0.000000,-0.002182,0.077682,-5.530534,0.035976,-0.138681,214.019592,0.000105,0.003676,0.000000,0.000000,0.000000,0.000000
-4.750000,0.839551,0.000000,-0.001204,-0.068756,0.000000,-0.002288,0.070642,0.851283,0.032300,-0.171744,-24.190022,0.000207,-0.000929,0.000000,0.000000,0.000000,0.000000
-4.350000,0.579001,0.000000,-0.001106,-0.062966,0.000000,-0.002495,0.066487,0.592061,0.033229,-0.202556,-13.425777,0.000191,-0.000800,0.000000,0.000000,0.000000,0.000000
-3.060000,1.867278,0.000000,-0.001000,-0.044294,0.000000,-0.002685,0.048112,1.934479,0.034030,-0.174437,-36.860752,0.000166,-0.001168,0.000000,0.000000,0.000000,0.000000
1.640000,6.803262,0.000000,-0.000844,0.023739,0.000000,-0.002852,-0.028405,7.150444,0.035198,0.118285,-118.625740,0.000058,-0.001924,0.000000,0.000000,0.000000,0.000000
2.260000,0.897452,0.000000,-0.000491,0.032714,0.000000,-0.002910,-0.040099,0.956430,0.037122,0.186855,-14.179431,-0.000090,0.000241,0.000000,0.000000,0.000000,0.000000
-5.490000,-11.218144,0.000000,-0.000115,-0.079468,0.000000,-0.002820,0.100632,-12.206689,0.036881,-0.514379,164.979523,0.000041,0.001732,0.000000,0.000000,0.000000,0.000000
-6.140000,-0.940876,0.000000,-0.000071,-0.088877,0.000000,-0.002861,0.118772,-1.047265,0.035149,-0.655540,13.108528,0.000301,-0.001528,0.000000,0.000000,0.000000,0.000000
-5.810000,0.477676,0.000000,-0.000054,-0.084100,0.000000,-0.003162,0.119006,0.539146,0.036678,-0.700290,-6.329610,0.000332,-0.002011,0.000000,0.000000,0.000000,0.000000
1.170000,0.101325,0.000000,-0.000902,0.016936,0.000000,-0.001507,-0.018202,0.101485,0.026518,0.032494,-3.927262,-0.000048,0.000017,0.000000,0.000000,0.000000,0.000000
-12.190000,-19.338634,0.000000,-0.000793,-0.176451,0.000000,-0.001459,0.179856,-19.493080,0.026501,-0.321084,754.339600,0.000117,0.013415,0.000000,0.000000,0.000000,0.000000
-0.200000,17.355556,0.000000,-0.001167,-0.002895,0.000000,-0.001576,0.001807,17.618992,0.013086,-0.004394,-500.660614,0.000338,-0.009517,0.000000,0.000000,0.000000,0.000000
-5.620000,-7.845464,0.000000,-0.000987,-0.081350,0.000000,-0.001915,0.086374,-8.040980,0.022603,-0.263144,182.339874,0.000081,0.002758,0.000000,0.000000,0.000000,0.000000
-4.670000,1.375128,0.000000,-0.001060,-0.067598,0.000000,-0.001995,0.073944,1.424958,0.019845,-0.268091,-27.152040,0.000227,-0.001244,0.000000,0.000000,0.000000,0.000000
1.460000,8.873191,0.000000,-0.001099,0.021134,0.000000,-0.002222,-0.025689,9.327500,0.021089,0.106975,-154.743073,0.000107,-0.002638,0.000000,0.000000,0.000000,0.000000
7.030000,8.062590,0.000000,-0.000880,0.101759,0.000000,-0.002329,-0.123952,8.612002,0.023727,0.577600,-127.676071,-0.000172,-0.000850,0.000000,0.000000,0.000000,0.000000
-0.370000,-10.711519,0.000000,-0.000429,-0.005356,0.000000,-0.002157,0.006248,-11.654479,0.024578,-0.031938,157.516159,-0.000203,0.002898,0.000000,0.000000,0.000000,0.000000
-4.290000,-5.674210,0.000000,-0.000296,-0.062098,0.000000,-0.001953,0.082657,-6.300686,0.021680,-0.456206,78.865189,0.000105,0.000254,0.000000,0.000000,0.000000,0.000000
0.770000,7.324363,0.000000,-0.000329,0.011146,0.000000,-0.002058,-0.016248,8.312636,0.021426,0.095614,-97.590843,0.000113,-0.001590,0.000000,0.000000,0.000000,0.000000
-0.830000,-24.564117,0.000000,0.000549,-0.012014,0.000000,0.000197,0.012903,-24.759876,0.014549,-0.023034,958.153137,-0.000434,0.018083,0.000000,0.000000,0.000000,0.000000
0.180000,1.461978,0.000000,0.000553,0.002606,0.000000,0.000632,-0.002101,1.473670,-0.003535,0.003751,-57.027805,0.000023,-0.001103,0.000000,0.000000,0.000000,0.000000
-5.820000,-8.685016,0.000000,0.000547,-0.084245,0.000000,0.000609,0.088670,-8.816984,-0.002432,-0.215572,250.543137,0.000073,0.004163,0.000000,0.000000,0.000000,0.000000
-2.510000,4.791234,0.000000,0.000263,-0.036332,0.000000,0.000536,0.039333,4.910367,-0.006594,-0.119830,-111.349075,0.000199,-0.002440,0.000000,0.000000,0.000000,0.000000
-5.480000,-4.299082,0.000000,0.000132,-0.079323,0.000000,0.000336,0.088298,-4.457233,-0.004154,-0.320134,84.930901,0.000154,0.000747,0.000000,0.000000,0.000000,0.000000
-3.980000,2.171254,0.000000,-0.000131,-0.057611,0.000000,0.000182,0.066417,2.282989,-0.004901,-0.276575,-37.874748,0.000223,-0.001467,0.000000,0.000000,0.000000,0.000000
-1.440000,3.676656,0.000000,-0.000328,-0.020844,0.000000,-0.000040,0.024776,3.928130,-0.003434,-0.115452,-58.235958,0.000141,-0.001412,0.000000,0.000000,0.000000,0.000000
-2.460000,-1.476453,0.000000,-0.000419,-0.035609,0.000000,-0.000181,0.044625,-1.605855,-0.002022,-0.228102,21.703939,0.000090,-0.000203,0.000000,0.000000,0.000000,0.000000
-0.680000,2.576555,0.000000,-0.000557,-0.009843,0.000000,-0.000271,0.012419,2.860792,-0.001819,-0.068546,-35.808311,0.000088,-0.000863,0.000000,0.000000,0.000000,0.000000
9.390000,14.576352,0.000000,-0.000623,0.135920,0.000000,-0.000359,-0.193341,16.546824,-0.000955,1.137715,-194.260696,-0.000210,-0.000599,0.000000,0.000000,0.000000,0.000000
-4.650000,-9.220592,0.000000,0.002166,-0.067309,0.000000,0.002187,0.071138,-9.293956,-0.002647,-0.126998,359.655792,0.000017,0.006468,0.000000,0.000000,0.000000,0.000000
-0.060000,6.644037,0.000000,0.001981,-0.000869,0.000000,0.002170,0.002917,6.697018,-0.009115,-0.005208,-259.160004,0.000135,-0.004933,0.000000,0.000000,0.000000,0.000000
-3.590000,-5.109684,0.000000,0.001975,-0.051965,0.000000,0.002035,0.056407,-5.187376,-0.004182,-0.137136,147.404327,0.000054,0.002429,0.000000,0.000000,0.000000,0.000000
-5.450000,-2.692355,0.000000,0.001816,-0.078889,0.000000,0.001981,0.086742,-2.759128,-0.006611,-0.264264,62.566895,0.000182,0.000465,0.000000,0.000000,0.000000,0.000000
0.600000,8.757390,0.000000,0.001587,0.008685,0.000000,0.001799,-0.007889,9.079974,-0.007076,0.028601,-173.015472,0.000150,-0.003200,0.000000,0.000000,0.000000,0.000000
3.230000,3.806931,0.000000,0.001635,0.046754,0.000000,0.001649,-0.052134,4.002016,-0.003877,0.217099,-66.393364,-0.000066,-0.000664,0.000000,0.000000,0.000000,0.000000
-1.140000,-6.325586,0.000000,0.001809,-0.016502,0.000000,0.001714,0.022112,-6.758097,-0.003213,-0.103039,100.191246,-0.000068,0.001620,0.000000,0.000000,0.000000,0.000000
-6.300000,-7.469113,0.000000,0.001807,-0.091193,0.000000,0.001782,0.117938,-8.126021,-0.004832,-0.602840,109.827263,0.000165,0.000446,0.000000,0.000000,0.000000,0.000000
9.090000,22.277065,0.000000,0.001599,0.131578,0.000000,0.001617,-0.173839,24.729986,-0.005278,0.959468,-309.543274,-0.000002,-0.003267,0.000000,0.000000,0.000000,0.000000
1.410000,-11.116820,0.000000,0.002050,0.020410,0.000000,0.001619,-0.025996,-12.620507,-0.002011,0.152976,148.165512,-0.000309,0.003225,0.000000,0.000000,0.000000,0.000000
6.390000,7.208563,0.000000,0.002193,0.092495,0.000000,0.001929,-0.135839,8.382400,-0.005237,0.843458,-93.263458,-0.000208,0.000510,0.000000,0.000000,0.000000,0.000000
-4.690000,-7.078288,0.000000,0.000244,-0.067888,0.000000,-0.000172,0.069805,-7.135047,0.017519,-0.124618,276.110748,0.000054,0.004890,0.000000,0.000000,0.000000,0.000000
-1.750000,4.255658,0.000000,0.000103,-0.025331,0.000000,-0.000226,0.026042,4.289172,0.012629,-0.046491,-165.981567,0.000152,-0.003278,0.000000,0.000000,0.000000,0.000000
-2.050000,-0.434251,0.000000,0.000191,-0.029674,0.000000,-0.000377,0.031231,-0.441428,0.015907,-0.075927,12.543599,0.000076,0.000038,0.000000,0.000000,0.000000,0.000000
1.870000,5.674210,0.000000,0.000265,0.027068,0.000000,-0.000453,-0.028808,5.814261,0.015869,0.087765,-131.846085,0.000032,-0.002259,0.000000,0.000000,0.000000,0.000000
2.580000,1.027727,0.000000,0.000518,0.037346,0.000000,-0.000485,-0.040926,1.064519,0.018128,0.148382,-20.284002,-0.000091,0.000021,0.000000,0.000000,0.000000,0.000000
-2.440000,-7.266463,0.000000,0.000805,-0.035319,0.000000,-0.000394,0.041741,-7.640612,0.018106,-0.173819,126.757629,-0.000032,0.001930,0.000000,0.000000,0.000000,0.000000
-1.860000,0.839552,0.000000,0.000879,-0.026924,0.000000,-0.000363,0.033576,0.895468,0.016176,-0.156461,-13.275644,0.000108,-0.000678,0.000000,0.000000,0.000000,0.000000
-2.920000,-1.534353,0.000000,0.000985,-0.042267,0.000000,-0.000471,0.054850,-1.670913,0.016854,-0.280365,22.583235,0.000117,-0.000330,0.000000,0.000000,0.000000,0.000000
-3.450000,-0.767176,0.000000,0.001051,-0.049939,0.000000,-0.000587,0.068195,-0.853660,0.017184,-0.376390,10.685201,0.000168,-0.000815,0.000000,0.000000,0.000000,0.000000
0.520000,5.746585,0.000000,0.001101,0.007527,0.000000,-0.000755,-0.009098,6.520903,0.017999,0.053540,-76.555801,0.000099,-0.001303,0.000000,0.000000,0.000000,0.000000
3.360000,4.110907,0.000000,0.001325,0.048636,0.000000,-0.000854,-0.071168,4.778258,0.019302,0.441901,-53.163403,-0.000102,0.000191,0.000000,0.000000,0.000000,0.000000
0.240000,-3.966157,0.000000,-0.000404,0.003474,0.000000,-0.001006,-0.003907,-3.998356,0.026021,0.006974,154.727631,-0.000086,0.002948,0.000000,0.000000,0.000000,0.000000
-2.300000,-3.676656,0.000000,-0.000331,-0.033293,0.000000,-0.000920,0.033749,-3.706477,0.023073,-0.060249,143.432556,0.000021,0.002547,0.000000,0.000000,0.000000,0.000000
-0.250000,2.967380,0.000000,-0.000229,-0.003619,0.000000,-0.000941,0.003545,3.011780,0.020525,-0.008618,-85.582649,0.000067,-0.001649,0.000000,0.000000,0.000000,0.000000
-1.760000,-2.185729,0.000000,-0.000032,-0.025476,0.000000,-0.001008,0.027347,-2.240934,0.022174,-0.083314,50.816162,0.000031,0.000740,0.000000,0.000000,0.000000,0.000000
-0.850000,1.317227,0.000000,0.000095,-0.012304,0.000000,-0.001039,0.013779,1.364598,0.021434,-0.049957,-26.001892,0.000063,-0.000629,0.000000,0.000000,0.000000,0.000000
-0.220000,0.911927,0.000000,0.000263,-0.003185,0.000000,-0.001102,0.003984,0.957309,0.022063,-0.016588,-15.881743,0.000029,-0.000344,0.000000,0.000000,0.000000,0.000000
2.180000,3.474006,0.000000,0.000459,0.031556,0.000000,-0.001131,-0.037553,3.709597,0.022407,0.174993,-54.996124,-0.000031,-0.000567,0.000000,0.000000,0.000000,0.000000
8.160000,8.656065,0.000000,0.000761,0.118116,0.000000,-0.001100,-0.148825,9.414710,0.022975,0.760717,-127.244537,-0.000224,-0.000351,0.000000,0.000000,0.000000,0.000000
-2.760000,-15.806727,0.000000,0.001322,-0.039951,0.000000,-0.000875,0.055199,-17.550213,0.023325,-0.304662,219.674637,-0.000183,0.003336,0.000000,0.000000,0.000000,0.000000
1.580000,6.282161,0.000000,0.001430,0.022871,0.000000,-0.000693,-0.030359,7.128458,0.019989,0.178649,-83.688530,0.000053,-0.001108,0.000000,0.000000,0.000000,0.000000
-0.130000,3.980632,0.000000,-0.000424,-0.001882,0.000000,-0.001116,0.001565,4.011536,0.029835,-0.002794,-155.237671,0.000080,-0.002945,0.000000,0.000000,0.000000,0.000000
-2.060000,-2.793680,0.000000,-0.000357,-0.029819,0.000000,-0.001196,0.030165,-2.816728,0.032780,-0.053852,109.001213,0.000028,0.001924,0.000000,0.000000,0.000000,0.000000
-5.020000,-4.284608,0.000000,-0.000144,-0.072665,0.000000,-0.001224,0.075837,-4.350804,0.030857,-0.184374,123.632286,0.000123,0.001839,0.000000,0.000000,0.000000,0.000000
